RowTotal,Cohort,Stat,ExitFrom,ExitTo,ReturnTime,HHType,HHVet,HHChronic,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdultAge,HHParent,AC3Plus,SystemPath,ReportID
1,-1,1,5,410,365,1,0,9,1,0,156,25,0,0,4,608011156
1,-1,1,5,410,365,1,1,0,0,0,5,55,0,0,4,608011156
1,-1,1,5,410,365,1,1,0,1,0,5,25,0,0,-1,608011156
1,-1,1,5,410,365,1,1,0,1,0,246,25,0,0,4,608011156
1,-1,1,5,410,365,2,0,0,1,1,3,25,1,1,4,608011156
1,-1,1,5,410,365,2,0,0,1,2,35,25,1,0,4,608011156
1,-1,1,5,410,365,2,0,0,1,2,56,25,1,1,4,608011156
1,-1,1,5,410,547,1,0,0,1,0,5,25,0,0,-1,608011156
1,-1,1,5,410,547,1,0,6,1,2,5,25,0,0,4,608011156
1,-1,1,5,410,547,2,0,0,0,0,5,24,1,0,4,608011156
1,-1,1,5,410,730,1,1,9,1,0,5,55,0,0,4,608011156
1,-1,1,5,411,-1,2,0,0,0,0,13,25,1,1,4,608011156
1,-1,1,5,419,-1,1,1,0,1,0,5,25,1,0,4,608011156
1,-1,1,5,419,-1,1,1,0,1,0,5,55,0,0,4,608011156
1,-1,1,5,419,-1,1,1,4,0,0,3,25,0,0,4,608011156
1,-1,1,5,419,-1,1,1,9,1,0,5,25,0,0,4,608011156
1,-1,1,5,419,-1,1,1,9,1,0,5,55,0,0,4,608011156
1,-1,1,5,419,-1,2,1,0,1,1,5,25,1,0,4,608011156
1,-1,1,5,419,-1,2,1,1,1,0,5,25,0,0,4,608011156
1,-1,1,5,420,-1,1,0,0,0,0,3,25,0,0,4,608011156
1,-1,1,5,420,-1,1,0,0,0,0,5,25,0,0,4,608011156
1,-1,1,5,420,-1,1,0,0,0,1,5,25,0,0,4,608011156
2,-1,1,5,420,-1,1,0,0,0,2,5,25,0,0,4,608011156
2,-1,1,5,420,-1,1,0,0,1,0,5,25,0,0,4,608011156
1,-1,1,5,420,-1,1,0,0,1,0,5,55,0,0,4,608011156
1,-1,1,5,420,-1,1,0,0,1,1,5,25,0,0,4,608011156
1,-1,1,5,420,-1,1,0,1,1,0,5,55,0,0,4,608011156
1,-1,1,5,420,-1,1,0,4,0,0,5,25,0,0,4,608011156
1,-1,1,5,420,-1,1,0,6,1,0,5,55,0,0,4,608011156
1,-1,1,5,420,-1,1,0,9,1,0,5,55,0,0,4,608011156
1,-1,1,5,420,-1,1,1,0,1,0,5,55,0,0,-1,608011156
1,-1,1,5,420,-1,1,1,0,1,0,6,55,0,0,4,608011156
1,-1,1,5,420,-1,1,1,0,1,0,456,55,0,0,4,608011156
1,-1,1,5,420,-1,2,0,0,0,0,4,18,1,0,4,608011156
3,-1,1,5,420,-1,2,0,0,0,0,5,25,1,0,4,608011156
1,-1,1,5,420,-1,2,0,0,0,2,5,25,1,0,4,608011156
1,-1,1,5,420,-1,2,0,0,0,3,3,25,1,1,4,608011156
1,-1,1,5,420,-1,2,0,0,1,1,5,25,1,0,4,608011156
1,-1,1,5,420,-1,2,0,0,1,2,5,25,1,1,4,608011156
1,-1,1,5,420,365,2,0,0,1,1,5,25,1,0,4,608011156
1,-1,1,5,422,-1,1,0,0,1,0,3,25,0,0,4,608011156
1,-1,1,5,422,-1,1,0,0,1,2,5,55,0,0,4,608011156
1,-1,1,5,422,-1,1,0,1,1,0,5,25,0,0,4,608011156
1,-1,1,5,422,-1,1,0,1,1,0,5,55,0,0,4,608011156
1,-1,1,5,422,-1,1,0,1,1,0,36,18,0,0,4,608011156
1,-1,1,5,422,-1,1,0,1,1,1,3,55,0,0,4,608011156
1,-1,1,5,422,-1,1,0,9,1,0,5,18,0,0,4,608011156
1,-1,1,5,422,-1,2,0,0,0,1,3,25,1,0,4,608011156
1,-1,1,5,422,-1,2,0,0,1,2,5,25,1,0,4,608011156
1,-1,1,5,422,-1,2,1,4,0,0,3,25,1,0,4,608011156
1,-1,1,5,423,-1,1,0,0,0,0,5,25,0,0,4,608011156
1,-1,1,5,423,-1,1,0,0,1,0,3,55,0,0,4,608011156
1,-1,1,5,423,-1,1,0,0,1,0,5,18,0,0,4,608011156
1,-1,1,5,423,-1,1,0,0,1,2,5,24,0,0,4,608011156
1,-1,1,5,423,-1,1,0,0,1,2,5,25,0,0,-1,608011156
1,-1,1,5,423,-1,1,0,1,1,1,234,24,0,0,4,608011156
1,-1,1,5,423,-1,1,0,1,1,2,5,25,0,0,4,608011156
1,-1,1,5,423,-1,1,0,9,1,0,5,25,0,0,4,608011156
1,-1,1,5,423,-1,1,1,0,1,0,5,55,0,0,4,608011156
1,-1,1,5,423,-1,1,1,5,1,0,3,55,0,0,4,608011156
1,-1,1,5,423,180,1,0,1,1,2,34,25,0,0,4,608011156
1,-1,1,5,428,-1,1,1,0,1,1,5,55,0,0,4,608011156
1,-1,1,5,431,-1,1,0,0,0,0,257,25,1,0,4,608011156
1,-1,1,5,431,-1,1,0,0,1,0,3,25,0,0,-1,608011156
1,-1,1,5,431,-1,1,0,0,1,0,5,24,0,0,4,608011156
1,-1,1,5,431,-1,1,0,0,1,0,5,25,0,0,4,608011156
2,-1,1,5,431,-1,1,0,0,1,0,5,55,0,0,4,608011156
1,-1,1,5,431,-1,1,0,0,1,1,5,25,0,0,4,608011156
1,-1,1,5,431,-1,1,0,0,1,2,5,25,0,0,4,608011156
1,-1,1,5,431,-1,1,0,4,0,1,247,25,0,0,4,608011156
1,-1,1,5,431,-1,1,0,9,1,1,5,25,0,0,4,608011156
1,-1,1,5,431,-1,1,1,0,1,0,3,55,0,0,4,608011156
1,-1,1,5,431,-1,1,1,9,1,0,16,55,0,0,4,608011156
1,-1,1,5,431,-1,2,0,0,1,2,3,25,1,0,-1,608011156
1,-1,1,5,431,-1,2,0,0,1,2,5,25,1,0,4,608011156
1,-1,1,5,431,-1,2,0,0,1,3,5,25,1,0,4,608011156
1,-1,1,5,431,-1,2,0,9,1,2,56,25,1,0,4,608011156
1,-1,1,5,431,-1,99,0,0,1,2,5,-1,1,0,4,608011156
1,-1,1,5,433,-1,1,0,0,0,0,5,25,0,0,-1,608011156
1,-1,1,5,433,-1,1,0,0,1,0,3,25,0,0,-1,608011156
1,-1,1,5,433,-1,1,0,0,1,0,3,55,0,0,4,608011156
1,-1,1,5,433,-1,1,0,0,1,2,5,25,0,0,-1,608011156
1,-1,1,5,433,-1,1,0,1,1,0,5,55,0,0,4,608011156
1,-1,1,5,433,-1,1,1,9,1,0,5,55,0,0,4,608011156
1,-1,1,5,433,-1,2,0,0,0,1,15,25,1,1,4,608011156
1,-1,1,5,433,-1,2,0,0,1,2,367,25,1,0,-1,608011156
1,-1,1,5,434,-1,1,0,0,0,0,3,25,0,0,4,608011156
1,-1,1,5,434,-1,1,0,0,0,2,3,18,0,0,-1,608011156
1,-1,1,5,434,-1,1,0,0,1,0,5,25,0,0,4,608011156
1,-1,1,5,434,-1,1,0,0,1,0,5,55,0,0,4,608011156
1,-1,1,5,434,-1,1,0,0,1,0,256,55,0,0,-1,608011156
1,-1,1,5,434,-1,1,0,0,1,2,3,25,0,0,4,608011156
1,-1,1,5,434,-1,1,0,0,1,2,56,55,0,0,4,608011156
1,-1,1,5,434,-1,1,0,6,1,0,5,55,0,0,4,608011156
1,-1,1,5,434,-1,1,0,9,1,0,56,24,0,0,4,608011156
1,-1,1,5,434,-1,1,0,9,1,2,5,25,0,0,4,608011156
1,-1,1,5,434,-1,2,0,0,0,0,3,25,1,0,4,608011156
1,-1,1,5,440,-1,1,0,0,0,0,5,25,0,0,4,608011156
1,-1,1,5,440,-1,1,0,0,0,1,5,25,0,0,4,608011156
1,-1,1,5,440,-1,1,0,4,0,0,5,55,0,0,5,608011156
1,-1,1,5,440,-1,1,0,4,0,1,5,25,0,0,4,608011156
1,-1,1,5,440,-1,1,0,4,0,2,5,25,0,0,4,608011156
1,-1,1,5,440,-1,1,0,6,1,0,35,25,0,0,4,608011156
2,-1,1,5,440,-1,1,0,9,0,0,5,25,0,0,4,608011156
1,-1,1,5,440,-1,2,0,0,0,1,5,25,1,0,4,608011156
1,-1,1,5,440,-1,2,0,0,1,0,5,25,1,0,4,608011156
1,-1,1,5,440,-1,2,0,9,0,0,236,25,1,0,4,608011156
1,-1,1,5,440,60,1,0,1,1,1,46,25,0,0,4,608011156
1,-1,1,5,440,60,1,0,9,1,0,5,25,1,0,4,608011156
1,-1,1,5,440,180,1,0,0,1,0,5,55,0,0,4,608011156
1,-1,1,6,24,-1,1,1,0,1,0,5,55,0,0,-1,608011156
1,-1,1,6,24,-1,1,1,9,1,0,5,55,0,0,-1,608011156
1,-1,1,6,98,547,1,1,1,1,0,5,25,0,0,8,608011156
1,-1,1,6,207,-1,1,1,0,1,0,5,55,0,0,-1,608011156
1,-1,1,6,207,-1,1,1,0,1,0,36,25,0,0,-1,608011156
1,-1,1,6,225,-1,1,1,0,0,0,246,55,0,0,-1,608011156
1,-1,1,6,312,-1,2,1,0,1,2,1,25,1,0,-1,608011156
1,-1,1,6,410,-1,1,1,0,1,0,5,25,0,0,-1,608011156
1,-1,1,6,410,-1,1,1,0,1,0,5,25,1,0,-1,608011156
1,-1,1,6,419,-1,1,1,0,1,0,5,55,0,0,-1,608011156
1,-1,1,6,423,-1,1,1,0,1,0,5,25,0,0,-1,608011156
1,-1,1,7,24,-1,1,1,9,1,0,5,55,0,0,4,608011156
1,-1,1,7,98,-1,1,0,0,0,0,5,18,0,0,4,608011156
1,-1,1,7,98,-1,1,0,0,1,2,5,25,0,0,4,608011156
2,-1,1,7,98,-1,1,0,4,0,0,5,25,0,0,4,608011156
1,-1,1,7,99,-1,1,0,0,0,0,5,25,0,0,4,608011156
1,-1,1,7,99,-1,1,0,0,0,1,3,18,0,0,4,608011156
1,-1,1,7,99,-1,1,0,0,0,2,3,25,0,0,4,608011156
1,-1,1,7,99,-1,1,0,0,1,0,3,18,0,0,4,608011156
1,-1,1,7,99,-1,1,0,1,1,2,5,25,0,0,4,608011156
1,-1,1,7,99,-1,1,0,4,0,0,5,25,0,0,4,608011156
1,-1,1,7,99,-1,1,0,4,0,2,5,25,0,0,4,608011156
1,-1,1,7,99,-1,1,1,0,1,0,5,25,1,0,4,608011156
3,-1,1,7,99,-1,1,1,1,1,0,5,55,0,0,4,608011156
1,-1,1,7,99,-1,1,1,1,1,0,25,25,0,0,4,608011156
1,-1,1,7,99,-1,1,1,4,0,0,3,55,0,0,4,608011156
1,-1,1,7,99,-1,2,0,0,0,0,5,25,1,0,4,608011156
1,-1,1,7,99,-1,2,0,0,0,0,5,25,1,1,4,608011156
1,-1,1,7,99,-1,2,0,0,0,0,15,25,1,0,4,608011156
1,-1,1,7,99,-1,2,0,0,1,1,157,25,1,1,4,608011156
1,-1,1,7,99,-1,2,0,0,1,2,3,25,1,0,4,608011156
1,-1,1,7,99,60,1,0,1,1,0,123,25,0,0,5,608011156
1,-1,1,7,99,90,1,0,0,0,0,5,25,0,0,4,608011156
1,-1,1,7,99,180,1,0,0,1,1,5,25,0,0,4,608011156
1,-1,1,7,99,180,1,0,4,0,0,5,25,0,0,4,608011156
1,-1,1,7,99,180,2,0,0,0,0,5,25,1,0,4,608011156
1,-1,1,7,99,365,1,0,4,0,0,5,25,0,0,4,608011156
1,-1,1,7,99,365,1,1,0,1,0,5,25,0,0,4,608011156
1,-1,1,7,99,365,1,1,1,1,0,5,55,0,0,5,608011156
1,-1,1,7,99,365,2,0,1,1,2,3,25,1,0,4,608011156
1,-1,1,7,101,-1,1,0,1,1,0,5,25,0,0,4,608011156
1,-1,1,7,101,547,1,0,4,0,0,5,25,0,0,4,608011156
1,-1,1,7,116,-1,1,0,0,1,0,5,25,0,0,4,608011156
1,-1,1,7,116,-1,1,0,1,1,0,5,25,0,0,4,608011156
1,-1,1,7,116,-1,1,0,1,1,0,5,55,0,0,4,608011156
2,-1,1,7,116,-1,2,0,0,0,0,5,25,1,0,4,608011156
1,-1,1,7,116,90,1,0,1,1,2,5,25,0,0,5,608011156
1,-1,1,7,204,-1,1,0,0,1,0,5,25,0,0,4,608011156
1,-1,1,7,204,-1,1,1,4,0,0,5,55,0,0,4,608011156
1,-1,1,7,204,90,1,0,1,1,1,56,25,0,0,5,608011156
1,-1,1,7,205,-1,1,0,0,1,2,5,25,0,0,4,608011156
1,-1,1,7,206,-1,1,1,9,1,0,3,55,0,0,4,608011156
1,-1,1,7,207,-1,1,0,0,0,0,3,25,0,0,4,608011156
1,-1,1,7,207,-1,1,0,0,1,0,5,25,0,0,4,608011156
2,-1,1,7,207,-1,1,0,1,1,0,5,25,0,0,4,608011156
1,-1,1,7,207,-1,1,0,9,1,0,5,25,0,0,4,608011156
1,-1,1,7,207,-1,1,1,0,1,2,5,25,0,0,4,608011156
1,-1,1,7,225,-1,1,0,6,1,0,5,55,0,0,5,608011156
1,-1,1,7,225,-1,1,1,9,1,0,5,55,0,0,4,608011156
1,-1,1,7,302,-1,1,0,1,1,2,5,25,0,0,4,608011156
1,-1,1,7,312,180,2,0,1,1,2,5,25,1,0,4,608011156
1,-1,1,7,313,-1,1,0,0,0,2,3,25,0,0,4,608011156
1,-1,1,7,313,-1,1,0,1,1,2,5,25,0,0,4,608011156
1,-1,1,7,314,-1,1,0,1,1,0,5,55,0,0,4,608011156
1,-1,1,7,314,-1,1,0,4,0,0,5,25,0,0,4,608011156
1,-1,1,7,314,-1,1,0,6,1,0,3,25,0,0,4,608011156
1,-1,1,7,314,-1,2,0,0,0,0,5,18,1,0,4,608011156
1,-1,1,7,410,-1,1,0,0,0,0,5,25,0,0,4,608011156
1,-1,1,7,410,-1,1,0,0,0,0,56,25,0,0,4,608011156
1,-1,1,7,410,-1,1,0,0,1,0,5,25,0,0,4,608011156
1,-1,1,7,410,-1,1,0,9,1,0,5,25,0,0,4,608011156
1,-1,1,7,410,-1,1,1,0,0,0,5,55,0,0,4,608011156
1,-1,1,7,410,-1,2,0,0,0,0,5,25,1,0,4,608011156
1,-1,1,7,419,365,1,1,1,1,0,56,55,0,0,4,608011156
1,-1,1,7,420,180,1,1,0,1,0,5,55,0,0,4,608011156
1,-1,1,7,423,-1,1,0,0,0,0,3,18,0,0,4,608011156
1,-1,1,7,423,-1,1,0,0,0,0,3,25,0,0,4,608011156
1,-1,1,7,423,-1,1,0,9,0,0,16,25,0,0,4,608011156
1,-1,1,7,431,-1,1,0,1,1,0,3,55,0,0,4,608011156
1,-1,1,7,434,-1,1,1,0,1,0,5,55,0,0,4,608011156
1,-1,1,7,434,365,2,1,0,0,0,5,25,1,0,4,608011156
1,-1,1,7,440,-1,1,0,0,1,2,3,25,0,0,4,608011156
1,-1,1,7,440,-1,1,0,1,1,0,5,25,0,0,4,608011156
1,-1,1,7,440,90,1,0,9,0,0,5,25,0,0,4,608011156
1,-1,1,8,99,-1,1,1,1,1,0,5,25,0,0,8,608011156
1,-1,1,8,101,-1,1,1,1,1,0,5,55,0,0,8,608011156
2,-1,1,9,410,-1,1,0,0,0,0,5,25,0,0,12,608011156
1,-1,1,9,410,-1,1,0,0,0,0,5,55,0,0,12,608011156
1,-1,1,9,410,-1,1,0,9,1,0,5,25,0,0,12,608011156
1,-1,1,9,410,-1,1,0,9,1,0,56,25,0,0,12,608011156
1,-1,1,9,410,-1,2,0,0,0,0,3,25,1,1,12,608011156
1,-1,1,9,410,-1,2,0,0,0,0,56,25,1,1,12,608011156
1,-1,1,9,420,-1,1,0,0,0,2,5,55,0,0,12,608011156
1,-1,1,9,420,-1,1,0,0,1,2,467,25,0,0,12,608011156
1,-1,1,9,420,-1,1,0,9,1,0,5,25,0,0,12,608011156
1,-1,1,9,420,547,1,0,0,0,1,5,55,0,0,12,608011156
1,-1,2,2,98,-1,1,0,0,0,1,3,25,0,0,1,608011156
1,-1,2,2,98,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,2,2,98,-1,1,0,1,1,2,3,25,0,0,1,608011156
1,-1,2,2,98,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,-1,2,2,98,90,1,0,1,1,0,5,55,0,0,1,608011156
1,-1,2,2,99,-1,1,0,0,1,0,7,25,0,0,1,608011156
1,-1,2,2,99,-1,1,0,0,1,0,13,55,0,0,1,608011156
1,-1,2,2,99,-1,1,0,0,1,1,347,25,0,0,1,608011156
1,-1,2,2,99,-1,1,0,0,1,2,3,25,0,0,1,608011156
1,-1,2,2,99,-1,1,0,1,1,0,3,24,0,0,1,608011156
1,-1,2,2,99,-1,2,0,0,0,0,3,25,1,0,1,608011156
1,-1,2,2,99,-1,2,0,0,0,2,5,25,1,0,1,608011156
1,-1,2,2,99,30,1,0,1,1,0,3,25,0,0,1,608011156
1,-1,2,2,99,30,1,0,9,1,0,3,25,0,0,1,608011156
1,-1,2,2,99,180,1,0,1,1,1,35,25,0,0,1,608011156
1,-1,2,2,99,365,1,0,0,0,2,3,25,0,0,1,608011156
1,-1,2,2,99,365,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,2,2,99,365,1,0,1,1,2,5,25,0,0,1,608011156
1,-1,2,2,99,365,1,0,4,0,0,5,25,0,0,1,608011156
1,-1,2,2,101,-1,1,0,0,1,2,3,25,0,0,1,608011156
1,-1,2,2,101,547,1,0,0,1,2,3,25,0,0,1,608011156
1,-1,2,2,204,-1,1,0,0,1,0,1,25,0,0,1,608011156
1,-1,2,2,204,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,-1,2,2,204,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,2,2,205,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,-1,2,2,206,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,2,2,207,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,2,2,302,-1,1,0,9,1,0,5,55,0,0,1,608011156
1,-1,2,2,302,180,1,1,0,1,0,5,55,0,0,1,608011156
1,-1,2,2,312,-1,1,0,0,0,2,146,25,0,0,1,608011156
1,-1,2,2,312,180,1,0,0,0,0,5,25,0,0,1,608011156
1,-1,2,2,312,365,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,2,2,312,547,1,0,0,1,2,56,18,0,0,1,608011156
1,-1,2,2,312,547,2,0,0,0,1,157,25,1,1,1,608011156
1,-1,2,2,313,-1,1,0,0,0,0,5,25,0,0,1,608011156
1,-1,2,2,313,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,2,2,313,-1,1,0,0,1,2,5,25,0,0,1,608011156
1,-1,2,2,313,-1,1,0,1,1,0,3,25,0,0,1,608011156
1,-1,2,2,313,365,1,0,0,1,1,5,25,0,0,1,608011156
1,-1,2,2,313,547,1,0,1,1,1,26,25,0,0,1,608011156
1,-1,2,2,314,-1,1,0,1,1,2,1,25,0,0,1,608011156
1,-1,2,2,314,-1,2,0,0,0,0,5,25,1,0,1,608011156
1,-1,2,2,314,-1,2,0,0,1,0,47,25,1,0,1,608011156
1,-1,2,2,314,60,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,2,2,314,90,1,0,2,1,0,3,25,0,0,1,608011156
1,-1,2,2,314,180,1,0,0,0,0,3,25,0,0,1,608011156
1,-1,2,2,410,-1,1,0,2,1,2,5,25,0,0,1,608011156
1,-1,2,2,410,-1,1,0,4,0,0,5,55,0,0,1,608011156
1,-1,2,2,410,-1,2,0,0,0,0,3,25,1,0,1,608011156
1,-1,2,2,410,-1,2,0,0,0,2,147,25,1,0,1,608011156
1,-1,2,2,410,-1,2,0,5,1,0,5,25,1,1,1,608011156
1,-1,2,2,410,90,1,0,0,0,0,5,55,0,0,1,608011156
1,-1,2,2,410,365,1,0,0,0,0,5,55,0,0,1,608011156
1,-1,2,2,410,730,1,0,0,1,0,3,55,0,0,1,608011156
1,-1,2,2,420,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,-1,2,2,420,-1,2,0,0,0,1,3,18,1,0,1,608011156
1,-1,2,2,420,-1,2,0,2,1,0,3,25,1,1,1,608011156
1,-1,2,2,422,-1,1,0,0,0,0,35,18,0,0,1,608011156
1,-1,2,2,422,-1,1,0,0,1,0,127,25,0,0,1,608011156
1,-1,2,2,422,180,1,0,0,0,0,56,24,0,0,1,608011156
1,-1,2,2,422,180,1,0,0,1,0,56,25,0,0,1,608011156
1,-1,2,2,422,365,1,0,1,1,2,5,25,0,0,1,608011156
1,-1,2,2,423,-1,1,0,0,0,0,5,25,0,0,1,608011156
1,-1,2,2,423,-1,1,0,0,1,0,3,25,0,0,1,608011156
1,-1,2,2,423,-1,1,0,0,1,0,56,25,0,0,1,608011156
1,-1,2,2,423,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,-1,2,2,423,60,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,2,2,423,60,1,0,0,1,1,5,25,0,0,1,608011156
1,-1,2,2,423,180,1,0,0,0,2,5,55,0,0,1,608011156
1,-1,2,2,423,180,1,0,1,1,2,5,25,0,0,1,608011156
1,-1,2,3,419,180,1,1,2,1,0,5,55,0,0,2,608011156
1,-1,2,5,116,547,1,0,0,1,1,3,25,0,0,4,608011156
1,-1,2,5,410,-1,1,0,0,1,0,236,25,0,0,4,608011156
1,-1,2,5,410,-1,1,0,4,0,0,3,25,0,0,4,608011156
1,-1,2,5,410,-1,2,0,0,0,0,3,25,1,0,4,608011156
1,-1,2,5,410,-1,2,0,0,0,0,3,25,1,1,-1,608011156
1,-1,2,5,410,-1,2,0,0,1,2,3,25,1,1,4,608011156
1,-1,2,5,423,-1,1,0,2,1,2,3,25,0,0,4,608011156
1,-1,2,5,423,180,1,0,4,0,2,457,25,0,0,4,608011156
1,-1,2,5,433,-1,1,0,0,1,0,3,55,0,0,4,608011156
1,-1,2,5,433,-1,1,0,1,1,0,5,25,0,0,4,608011156
1,-1,2,5,440,-1,1,0,1,1,0,137,55,0,0,5,608011156
1,-1,2,7,98,-1,1,0,0,1,2,5,25,0,0,4,608011156
1,-1,2,7,99,-1,2,0,0,0,2,3,25,1,1,4,608011156
1,-1,2,7,101,365,1,1,9,1,1,5,25,0,0,4,608011156
1,-1,2,7,116,-1,1,0,1,1,0,5,55,0,0,4,608011156
1,-1,2,7,207,-1,1,0,0,0,0,5,25,0,0,4,608011156
1,-1,3,2,98,365,1,0,1,1,0,5,55,0,0,1,608011156
1,-1,3,2,98,547,1,0,0,0,0,5,25,0,0,1,608011156
1,-1,3,2,99,-1,1,0,0,0,0,3,55,0,0,1,608011156
3,-1,3,2,99,-1,1,0,0,0,0,5,25,0,0,1,608011156
1,-1,3,2,99,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,-1,3,2,99,-1,1,0,0,1,2,5,55,0,0,1,608011156
1,-1,3,2,99,-1,1,0,0,1,2,347,25,0,0,1,608011156
1,-1,3,2,99,-1,1,0,1,1,0,5,18,0,0,1,608011156
1,-1,3,2,99,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,3,2,99,-1,1,0,1,1,0,56,18,0,0,1,608011156
1,-1,3,2,99,-1,1,0,1,1,0,135,55,0,0,1,608011156
1,-1,3,2,99,-1,1,0,1,1,2,467,25,0,0,1,608011156
2,-1,3,2,99,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,-1,3,2,99,-1,1,0,9,1,0,5,25,0,0,1,608011156
1,-1,3,2,99,-1,2,0,0,1,2,3,25,1,0,1,608011156
1,-1,3,2,99,-1,2,0,1,1,0,35,25,1,0,1,608011156
1,-1,3,2,99,30,1,0,1,1,0,23,55,0,0,1,608011156
1,-1,3,2,99,30,2,0,0,1,1,5,25,1,0,1,608011156
1,-1,3,2,99,60,1,0,4,0,0,5,25,0,0,1,608011156
1,-1,3,2,99,180,1,0,0,1,0,3,25,0,0,1,608011156
1,-1,3,2,99,365,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,3,2,99,365,1,0,1,1,0,37,55,0,0,1,608011156
1,-1,3,2,99,365,1,0,1,1,1,5,25,0,0,1,608011156
1,-1,3,2,99,365,1,0,4,0,0,5,55,0,0,1,608011156
1,-1,3,2,99,547,1,0,1,1,1,1,25,0,0,1,608011156
1,-1,3,2,101,-1,2,0,0,0,0,3,25,1,1,1,608011156
1,-1,3,2,116,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,3,2,116,-1,1,0,2,1,0,1,25,0,0,1,608011156
1,-1,3,2,116,-1,1,0,4,0,0,5,25,0,0,1,608011156
1,-1,3,2,116,-1,1,1,1,1,0,35,25,0,0,1,608011156
1,-1,3,2,116,30,1,0,0,0,0,247,25,0,0,1,608011156
1,-1,3,2,116,365,1,0,1,1,0,35,55,0,0,1,608011156
1,-1,3,2,204,-1,1,0,0,0,0,5,25,0,0,1,608011156
1,-1,3,2,206,-1,1,1,0,1,0,5,55,0,0,1,608011156
1,-1,3,2,225,60,1,0,0,1,0,12,55,0,0,1,608011156
1,-1,3,2,302,-1,2,0,0,0,0,3,25,1,0,1,608011156
1,-1,3,2,302,180,1,1,1,1,1,5,25,0,0,1,608011156
1,-1,3,2,312,-1,1,0,1,1,0,3,25,0,0,1,608011156
1,-1,3,2,312,-1,2,0,1,1,1,15,25,1,0,1,608011156
1,-1,3,2,312,180,1,0,0,1,0,3,25,0,0,1,608011156
1,-1,3,2,312,365,1,0,0,0,0,3,24,0,0,1,608011156
1,-1,3,2,312,365,1,0,0,1,0,15,18,0,0,1,608011156
1,-1,3,2,312,547,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,3,2,313,-1,1,0,0,0,0,3,25,0,0,1,608011156
1,-1,3,2,313,-1,1,0,0,0,0,4,25,0,0,1,608011156
1,-1,3,2,313,-1,1,0,0,1,0,5,18,0,0,1,608011156
1,-1,3,2,313,-1,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,3,2,313,-1,1,0,1,1,0,247,25,0,0,1,608011156
1,-1,3,2,313,-1,1,0,4,0,0,5,55,0,0,1,608011156
1,-1,3,2,313,-1,1,0,9,1,0,5,55,0,0,1,608011156
1,-1,3,2,313,-1,1,1,1,1,0,5,55,0,0,1,608011156
1,-1,3,2,313,180,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,3,2,313,180,1,0,1,1,0,3,24,0,0,1,608011156
1,-1,3,2,313,365,1,0,0,0,0,56,25,0,0,1,608011156
1,-1,3,2,313,365,1,0,0,1,2,5,25,0,0,1,608011156
3,-1,3,2,313,365,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,3,2,313,365,1,0,1,1,0,146,25,0,0,1,608011156
1,-1,3,2,313,365,1,0,1,1,0,247,25,0,0,1,608011156
1,-1,3,2,313,547,1,0,0,1,1,5,25,0,0,1,608011156
1,-1,3,2,314,-1,1,0,0,1,0,345,25,0,0,1,608011156
1,-1,3,2,314,-1,1,0,0,1,0,467,25,0,0,1,608011156
1,-1,3,2,314,365,1,0,4,0,0,5,25,0,0,1,608011156
1,-1,3,2,410,-1,1,0,0,1,0,5,25,0,0,1,608011156
1,-1,3,2,410,-1,1,0,0,1,0,5,55,0,0,1,608011156
1,-1,3,2,410,-1,1,0,0,1,0,146,55,0,0,1,608011156
1,-1,3,2,410,-1,1,0,0,1,1,5,25,0,0,1,608011156
1,-1,3,2,410,-1,1,0,1,1,1,15,25,0,0,1,608011156
1,-1,3,2,410,-1,1,0,1,1,2,5,25,0,0,1,608011156
1,-1,3,2,410,-1,1,0,6,1,2,5,25,0,0,1,608011156
1,-1,3,2,410,-1,2,0,0,0,0,3,18,1,0,1,608011156
1,-1,3,2,410,-1,2,0,0,0,2,36,25,1,0,1,608011156
1,-1,3,2,410,-1,2,0,4,0,1,3,25,1,0,1,608011156
1,-1,3,2,410,60,1,0,1,1,0,5,25,0,0,1,608011156
1,-1,3,2,410,60,1,0,4,0,0,3,25,0,0,1,608011156
