ExitID,EnrollmentID,PersonalID,ExitDate,Destination,DestinationSubsidyType,OtherDestination,HousingAssessment,SubsidyInformation,ProjectCompletionStatus,EarlyExitReason,ExchangeForSex,ExchangeForSexPastThreeMonths,CountOfExchangeForSex,AskedOrForcedToExchangeForSex,AskedOrForcedToExchangeForSexPastThreeMonths,WorkplaceViolenceThreats,WorkplacePromiseDifference,CoercedToContinueWork,LaborExploitPastThreeMonths,CounselingReceived,IndividualCounseling,FamilyCounseling,GroupCounseling,SessionCountAtExit,PostExitCounselingPlan,SessionsInPlan,DestinationSafeClient,DestinationSafeWorker,PosAdultConnections,PosPeerConnections,PosCommunityConnections,AftercareDate,AftercareProvided,EmailSocialMedia,Telephone,InPersonIndividual,InPersonGroup,CMExitReason,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"NXS10826537","NXS10826537","C41214",2026-05-29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-17 00:00:00,2026-06-28 11:31:38,"NXS108U",,"LSAv8TestJul271308"
"NXS10826545","NXS10826545","C41235",2026-05-10,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-28 00:00:00,2026-05-11 11:18:44,"NXS108U",,"LSAv8TestJul271308"
"NXS10826572","NXS10826572","C12642",2026-05-12,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-30 00:00:00,2026-05-11 11:12:23,"NXS108U",,"LSAv8TestJul271308"
"NXS10826588","NXS10826588","C33492",2026-05-07,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-04-25 00:00:00,2026-04-25 14:36:00,"NXS108U",,"LSAv8TestJul271308"
"NXS10826847","NXS10826847","C41958",2026-05-24,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-12 00:00:00,2026-06-28 11:03:19,"NXS108U",,"LSAv8TestJul271308"
"NXS10826882","NXS10826882","C41952",2026-06-06,435,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25 00:00:00,2026-06-28 11:06:37,"NXS108U",,"LSAv8TestJul271308"
"NXS10826954","NXS10826954","C34143",2026-05-21,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-09 00:00:00,2026-05-11 11:08:24,"NXS108U",,"LSAv8TestJul271308"
"NXS10826986","NXS10826986","C25719",2026-05-21,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-09 00:00:00,2026-05-11 10:41:49,"NXS108U",,"LSAv8TestJul271308"
"NXS10827036","NXS10827036","C41949",2026-05-24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-12 00:00:00,2026-06-28 11:29:53,"NXS108U",,"LSAv8TestJul271308"
"NXS10827210","NXS10827210","C17991",2026-06-02,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-21 00:00:00,2026-06-28 11:28:22,"NXS108U",,"LSAv8TestJul271308"
"NXS10827247","NXS10827247","C42201",2026-06-02,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-21 00:00:00,2026-06-28 11:30:49,"NXS108U",,"LSAv8TestJul271308"
"NXS10827251","NXS10827251","C42225",2026-06-19,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-07 00:00:00,2026-06-28 11:16:11,"NXS108U",,"LSAv8TestJul271308"
"NXS10827315","NXS10827315","C20301",2026-06-15,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-03 00:00:00,2026-06-28 11:05:15,"NXS108U",,"LSAv8TestJul271308"
"NXS10827344","NXS10827344","C42270",2026-06-16,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-04 00:00:00,2026-06-28 11:32:09,"NXS108U",,"LSAv8TestJul271308"
"NXS10827652","NXS10827652","C42657",2026-07-24,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-12 00:00:00,2026-07-17 14:06:10,"NXS108U",,"LSAv8TestJul271308"
"NXS10827653","NXS10827653","C42660",2026-06-29,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-17 00:00:00,2026-06-19 13:53:58,"NXS108U",,"LSAv8TestJul271308"
"NXS10827942","NXS10827942","C42957",2026-07-11,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29 00:00:00,2026-07-04 09:53:40,"NXS108U",,"LSAv8TestJul271308"
"NXS10827977","NXS10827977","C19941",2026-07-23,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11 00:00:00,2026-07-17 14:03:25,"NXS108U",,"LSAv8TestJul271308"
"NXS10828032","NXS10828032","C43074",2026-07-31,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-19 00:00:00,2026-07-28 12:29:47,"NXS108U",,"LSAv8TestJul271308"
"NXS10828033","NXS10828033","C14394",2026-07-14,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02 00:00:00,2026-07-07 15:36:25,"NXS108U",,"LSAv8TestJul271308"
"NXS10828094","NXS10828094","C39642",2026-07-19,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-07 00:00:00,2026-07-07 15:42:53,"NXS108U",,"LSAv8TestJul271308"
"NXS10828095","NXS10828095","C43092",2026-07-27,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-15 00:00:00,2026-07-17 14:08:32,"NXS108U",,"LSAv8TestJul271308"
"NXS10828429","NXS10828429","C43440",2026-07-31,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-19 00:00:00,2026-07-19 10:47:10,"NXS108U",,"LSAv8TestJul271308"
"NXS10910479","NXS10910479","C20370",2023-10-31,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-19 00:00:00,2023-10-19 09:10:42,"NXS109U",,"LSAv8TestJul271308"
"NXS10910560","NXS10910560","C20625",2023-09-01,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-20 00:00:00,2023-08-20 11:46:25,"NXS109U",,"LSAv8TestJul271308"
"NXS10910625","NXS10910625","C20736",2023-09-03,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-03 00:00:00,2023-09-03 06:51:56,"NXS109U",,"LSAv8TestJul271308"
"NXS10910642","NXS10910642","C17820",2023-09-04,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-23 00:00:00,2023-08-24 07:05:39,"NXS109U",,"LSAv8TestJul271308"
"NXS10910721","NXS10910721","C13473",2023-08-18,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-06 00:00:00,2023-08-06 14:32:40,"NXS109U",,"LSAv8TestJul271308"
"NXS10910728","NXS10910728","C20913",2023-09-09,435,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-28 00:00:00,2023-09-02 07:06:00,"NXS109U",,"LSAv8TestJul271308"
"NXS10910757","NXS10910757","C20652",2023-08-22,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-10 00:00:00,2023-08-10 09:17:30,"NXS109U",,"LSAv8TestJul271308"
"NXS10910785","NXS10910785","C16698",2023-08-22,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-10 00:00:00,2023-08-10 09:28:03,"NXS109U",,"LSAv8TestJul271308"
"NXS10910806","NXS10910806","C18408",2023-09-05,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-24 00:00:00,2023-08-24 07:06:37,"NXS109U",,"LSAv8TestJul271308"
"NXS10910857","NXS10910857","C16296",2023-09-19,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-07 00:00:00,2023-09-07 07:48:43,"NXS109U",,"LSAv8TestJul271308"
"NXS10910865","NXS10910865","C21129",2023-09-12,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-31 00:00:00,2023-09-01 07:11:35,"NXS109U",,"LSAv8TestJul271308"
"NXS10910878","NXS10910878","C21159",2023-09-01,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-20 00:00:00,2023-08-20 11:23:31,"NXS109U",,"LSAv8TestJul271308"
"NXS10910955","NXS10910955","C15108",2023-09-14,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-02 00:00:00,2023-09-02 07:01:31,"NXS109U",,"LSAv8TestJul271308"
"NXS10910977","NXS10910977","C21369",2023-09-15,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-03 00:00:00,2023-09-03 16:05:42,"NXS109U",,"LSAv8TestJul271308"
"NXS10911023","NXS10911023","C21537",2023-10-03,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-21 00:00:00,2023-09-21 14:52:19,"NXS109U",,"LSAv8TestJul271308"
"NXS10911118","NXS10911118","C21573",2023-10-26,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-14 00:00:00,2023-10-14 07:55:30,"NXS109U",,"LSAv8TestJul271308"
"NXS10911125","NXS10911125","C21642",2023-10-17,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-05 00:00:00,2023-10-05 13:05:07,"NXS109U",,"LSAv8TestJul271308"
"NXS10911163","NXS10911163","C19269",2023-10-11,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29 00:00:00,2023-09-29 19:12:15,"NXS109U",,"LSAv8TestJul271308"
"NXS10911167","NXS10911167","C17982",2023-10-07,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-25 00:00:00,2023-09-25 09:12:55,"NXS109U",,"LSAv8TestJul271308"
"NXS10911187","NXS10911187","C21786",2023-10-20,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-08 00:00:00,2023-10-08 07:39:10,"NXS109U",,"LSAv8TestJul271308"
"NXS10911188","NXS10911188","C21789",2023-10-06,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-24 00:00:00,2023-09-24 09:33:35,"NXS109U",,"LSAv8TestJul271308"
"NXS10911205","NXS10911205","C21792",2023-11-18,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-06 00:00:00,2023-11-06 13:04:52,"NXS109U",,"LSAv8TestJul271308"
"NXS10911264","NXS10911264","C21891",2023-10-13,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-01 00:00:00,2023-10-04 13:18:23,"NXS109U",,"LSAv8TestJul271308"
"NXS10911315","NXS10911315","C15402",2023-10-19,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-07 00:00:00,2023-10-07 06:34:39,"NXS109U",,"LSAv8TestJul271308"
"NXS10911327","NXS10911327","C16395",2023-10-17,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-05 00:00:00,2023-10-05 12:50:58,"NXS109U",,"LSAv8TestJul271308"
"NXS10911403","NXS10911403","C22167",2023-10-17,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-05 00:00:00,2023-10-05 12:59:56,"NXS109U",,"LSAv8TestJul271308"
"NXS10911521","NXS10911521","C22206",2023-11-18,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-06 00:00:00,2023-11-06 13:21:39,"NXS109U",,"LSAv8TestJul271308"
"NXS10911569","NXS10911569","C17463",2023-10-31,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-19 00:00:00,2023-10-20 08:47:35,"NXS109U",,"LSAv8TestJul271308"
"NXS10911652","NXS10911652","C22374",2023-10-24,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-12 00:00:00,2023-10-12 07:56:46,"NXS109U",,"LSAv8TestJul271308"
"NXS10911919","NXS10911919","C20049",2023-11-11,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-30 00:00:00,2023-11-02 07:48:29,"NXS109U",,"LSAv8TestJul271308"
"NXS10912066","NXS10912066","C22653",2023-12-05,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-23 00:00:00,2023-11-23 07:21:31,"NXS109U",,"LSAv8TestJul271308"
"NXS10912483","NXS10912483","C22704",2023-11-20,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08 00:00:00,2023-11-09 06:48:56,"NXS109U",,"LSAv8TestJul271308"
"NXS10912842","NXS10912842","C23208",2023-11-24,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-24 00:00:00,2023-11-25 05:58:04,"NXS109U",,"LSAv8TestJul271308"
"NXS10912897","NXS10912897","C18105",2024-01-13,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-01 00:00:00,2024-01-04 06:59:50,"NXS109U",,"LSAv8TestJul271308"
"NXS10912935","NXS10912935","C22374",2023-12-09,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27 00:00:00,2023-11-27 07:13:51,"NXS109U",,"LSAv8TestJul271308"
"NXS10913390","NXS10913390","C23580",2024-01-25,435,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-25 00:00:00,2024-01-25 12:05:48,"NXS109U",,"LSAv8TestJul271308"
"NXS10913589","NXS10913589","C23775",2024-01-03,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-22 00:00:00,2023-12-22 13:56:02,"NXS109U",,"LSAv8TestJul271308"
"NXS10913590","NXS10913590","C23778",2024-01-13,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-01 00:00:00,2024-01-01 07:12:30,"NXS109U",,"LSAv8TestJul271308"
"NXS10913591","NXS10913591","C18015",2024-01-03,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-22 00:00:00,2023-12-22 13:40:37,"NXS109U",,"LSAv8TestJul271308"
"NXS10913653","NXS10913653","C11967",2024-01-31,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19 00:00:00,2024-01-20 06:49:07,"NXS109U",,"LSAv8TestJul271308"
"NXS10913688","NXS10913688","C22704",2023-12-26,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-26 00:00:00,2023-12-28 07:09:23,"NXS109U",,"LSAv8TestJul271308"
"NXS10913818","NXS10913818","C23874",2024-01-14,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-02 00:00:00,2024-01-04 07:08:02,"NXS109U",,"LSAv8TestJul271308"
"NXS10913885","NXS10913885","C14682",2024-01-13,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-01 00:00:00,2024-01-01 07:09:37,"NXS109U",,"LSAv8TestJul271308"
"NXS10914256","NXS10914256","C23247",2024-01-31,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19 00:00:00,2024-03-15 15:25:24,"NXS109U",,"LSAv8TestJul271308"
"NXS10914349","NXS10914349","C20784",2024-01-31,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19 00:00:00,2024-01-20 06:42:08,"NXS109U",,"LSAv8TestJul271308"
"NXS10914408","NXS10914408","C24228",2024-02-01,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-20 00:00:00,2024-01-20 14:25:12,"NXS109U",,"LSAv8TestJul271308"
"NXS10914886","NXS10914886","C19215",2024-04-03,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-22 00:00:00,2024-03-22 16:41:38,"NXS109U",,"LSAv8TestJul271308"
"NXS10915024","NXS10915024","C25074",2024-07-13,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01 00:00:00,2024-07-02 06:16:24,"NXS109U",,"LSAv8TestJul271308"
"NXS10915171","NXS10915171","C25311",2024-04-25,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-13 00:00:00,2024-04-14 06:41:37,"NXS109U",,"LSAv8TestJul271308"
"NXS10915228","NXS10915228","C25398",2024-05-25,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-13 00:00:00,2024-05-14 07:22:14,"NXS109U",,"LSAv8TestJul271308"
"NXS10915290","NXS10915290","C25527",2024-05-22,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-10 00:00:00,2024-05-10 07:58:16,"NXS109U",,"LSAv8TestJul271308"
"NXS10915406","NXS10915406","C25716",2024-05-22,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-10 00:00:00,2024-05-10 08:01:29,"NXS109U",,"LSAv8TestJul271308"
"NXS10915407","NXS10915407","C17463",2024-05-22,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-10 00:00:00,2024-05-10 07:53:33,"NXS109U",,"LSAv8TestJul271308"
"NXS10915459","NXS10915459","C24228",2024-05-28,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-16 00:00:00,2024-05-17 11:15:26,"NXS109U",,"LSAv8TestJul271308"
"NXS10915488","NXS10915488","C17262",2024-06-06,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-25 00:00:00,2024-05-25 06:38:57,"NXS109U",,"LSAv8TestJul271308"
"NXS10915609","NXS10915609","C26118",2024-06-19,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-07 00:00:00,2024-06-07 03:59:52,"NXS109U",,"LSAv8TestJul271308"
"NXS10915635","NXS10915635","C19563",2024-07-13,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-01 00:00:00,2024-07-01 04:31:03,"NXS109U",,"LSAv8TestJul271308"
"NXS10915704","NXS10915704","C26328",2024-07-04,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-22 00:00:00,2024-06-22 11:40:36,"NXS109U",,"LSAv8TestJul271308"
"NXS10915728","NXS10915728","C26409",2024-07-07,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 00:00:00,2024-06-28 04:20:53,"NXS109U",,"LSAv8TestJul271308"
"NXS10915749","NXS10915749","C17262",2024-07-10,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-28 00:00:00,2024-06-28 04:22:45,"NXS109U",,"LSAv8TestJul271308"
"NXS10915750","NXS10915750","C26448",2024-07-07,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25 00:00:00,2024-06-25 10:15:59,"NXS109U",,"LSAv8TestJul271308"
"NXS10915825","NXS10915825","C17865",2024-07-17,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-05 00:00:00,2024-07-06 13:21:33,"NXS109U",,"LSAv8TestJul271308"
"NXS10915876","NXS10915876","C19485",2024-07-31,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-19 00:00:00,2024-07-19 04:16:28,"NXS109U",,"LSAv8TestJul271308"
"NXS10915918","NXS10915918","C26409",2024-08-10,435,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-10 00:00:00,2024-08-11 14:30:03,"NXS109U",,"LSAv8TestJul271308"
"NXS10916027","NXS10916027","C19881",2024-08-08,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-27 00:00:00,2024-07-27 12:58:51,"NXS109U",,"LSAv8TestJul271308"
"NXS10916059","NXS10916059","C12159",2024-08-09,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-28 00:00:00,2024-07-28 07:44:28,"NXS109U",,"LSAv8TestJul271308"
"NXS10916139","NXS10916139","C27150",2024-08-17,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-05 00:00:00,2024-08-06 07:22:30,"NXS109U",,"LSAv8TestJul271308"
"NXS10916289","NXS10916289","C27420",2024-09-02,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-21 00:00:00,2024-08-23 04:00:55,"NXS109U",,"LSAv8TestJul271308"
"NXS10916412","NXS10916412","C27612",2024-09-15,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-03 00:00:00,2024-09-03 13:17:37,"NXS109U",,"LSAv8TestJul271308"
"NXS10916487","NXS10916487","C19938",2024-09-25,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-13 00:00:00,2024-09-13 05:11:57,"NXS109U",,"LSAv8TestJul271308"
"NXS10916488","NXS10916488","C27708",2024-10-02,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-20 00:00:00,2024-09-21 08:45:10,"NXS109U",,"LSAv8TestJul271308"
"NXS10916728","NXS10916728","C18015",2024-11-08,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-27 00:00:00,2024-10-27 06:13:01,"NXS109U",,"LSAv8TestJul271308"
"NXS10916817","NXS10916817","C14856",2024-10-12,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-08 00:00:00,2024-10-08 22:38:40,"NXS109U",,"LSAv8TestJul271308"
"NXS10916857","NXS10916857","C28329",2024-10-22,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-10 00:00:00,2024-10-11 10:37:57,"NXS109U",,"LSAv8TestJul271308"
"NXS10916934","NXS10916934","C27150",2024-10-27,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-15 00:00:00,2024-10-15 20:32:59,"NXS109U",,"LSAv8TestJul271308"
"NXS10916951","NXS10916951","C14856",2024-10-28,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-16 00:00:00,2024-10-18 11:36:27,"NXS109U",,"LSAv8TestJul271308"
"NXS10917128","NXS10917128","C21891",2024-11-13,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-01 00:00:00,2024-11-02 06:20:36,"NXS109U",,"LSAv8TestJul271308"
"NXS10917254","NXS10917254","C16926",2024-11-20,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-08 00:00:00,2024-11-08 16:08:56,"NXS109U",,"LSAv8TestJul271308"
"NXS10917299","NXS10917299","C29019",2024-11-30,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-18 00:00:00,2024-11-18 06:03:54,"NXS109U",,"LSAv8TestJul271308"
"NXS10917312","NXS10917312","C29070",2024-11-27,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-15 00:00:00,2024-11-15 12:51:41,"NXS109U",,"LSAv8TestJul271308"
"NXS10917504","NXS10917504","C16395",2024-12-09,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-27 00:00:00,2024-11-29 12:12:05,"NXS109U",,"LSAv8TestJul271308"
"NXS10917800","NXS10917800","C16395",2025-01-10,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-29 00:00:00,2024-12-29 06:23:16,"NXS109U",,"LSAv8TestJul271308"
"NXS10917860","NXS10917860","C27816",2025-01-10,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-10 00:00:00,2025-01-10 08:34:54,"NXS109U",,"LSAv8TestJul271308"
"NXS10917876","NXS10917876","C30204",2025-01-22,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-10 00:00:00,2025-01-10 08:37:24,"NXS109U",,"LSAv8TestJul271308"
"NXS10917935","NXS10917935","C30306",2025-01-22,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-10 00:00:00,2025-01-10 08:15:20,"NXS109U",,"LSAv8TestJul271308"
"NXS10918020","NXS10918020","C30435",2025-01-22,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-10 00:00:00,2025-01-10 07:53:42,"NXS109U",,"LSAv8TestJul271308"
"NXS10918106","NXS10918106","C14856",2025-01-24,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-12 00:00:00,2025-01-13 05:57:42,"NXS109U",,"LSAv8TestJul271308"
"NXS10918148","NXS10918148","C27816",2025-02-22,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-10 00:00:00,2025-02-11 05:50:28,"NXS109U",,"LSAv8TestJul271308"
"NXS10918154","NXS10918154","C27708",2025-02-01,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-01-24 00:00:00,2025-01-25 05:57:38,"NXS109U",,"LSAv8TestJul271308"
"NXS10918214","NXS10918214","C30669",2025-02-22,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-10 00:00:00,2025-02-11 05:51:36,"NXS109U",,"LSAv8TestJul271308"
"NXS10918215","NXS10918215","C25398",2025-02-26,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14 00:00:00,2025-02-14 11:04:22,"NXS109U",,"LSAv8TestJul271308"
"NXS10918285","NXS10918285","C30204",2025-02-26,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-14 00:00:00,2025-02-14 11:02:58,"NXS109U",,"LSAv8TestJul271308"
"NXS10918334","NXS10918334","C17262",2025-03-04,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-21 00:00:00,2025-02-21 13:55:21,"NXS109U",,"LSAv8TestJul271308"
"NXS10918376","NXS10918376","C26409",2025-02-16,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-04 00:00:00,2025-02-04 06:35:32,"NXS109U",,"LSAv8TestJul271308"
"NXS10918424","NXS10918424","C27708",2025-03-04,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-21 00:00:00,2025-02-21 13:53:31,"NXS109U",,"LSAv8TestJul271308"
"NXS10918540","NXS10918540","C18408",2025-03-09,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-09 00:00:00,2025-03-10 06:28:32,"NXS109U",,"LSAv8TestJul271308"
"NXS10918751","NXS10918751","C27816",2025-04-09,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-28 00:00:00,2025-03-28 06:28:10,"NXS109U",,"LSAv8TestJul271308"
"NXS10918752","NXS10918752","C31359",2025-03-17,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-05 00:00:00,2025-03-06 12:02:42,"NXS109U",,"LSAv8TestJul271308"
"NXS10918791","NXS10918791","C19881",2025-03-26,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-14 00:00:00,2025-03-14 05:56:08,"NXS109U",,"LSAv8TestJul271308"
"NXS10918797","NXS10918797","C21573",2025-03-14,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-10 00:00:00,2025-03-14 06:24:20,"NXS109U",,"LSAv8TestJul271308"
