ServicesID,EnrollmentID,PersonalID,DateProvided,RecordType,TypeProvided,OtherTypeProvided,MovingOnOtherType,SubTypeProvided,FAAmount,FAStartDate,FAEndDate,ReferralOutcome,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"SV131348","NBN10518899","C12651",2025-04-16,200,200,,,,,,,,2025-04-16 00:00:00,2025-04-16 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131349","NBN10519024","C27090",2025-04-16,200,200,,,,,,,,2025-04-16 00:00:00,2025-04-16 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131350","NBN10519024","C27090",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131351","NBN10519079","C27558",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131352","NBN10519260","C29130",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131353","NBN10518899","C12651",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131354","NBN10519133","C19356",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131355","NBN10518896","C22125",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131356","NBN10518895","C22122",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131357","NBN10519210","C18816",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131358","NBN10519207","C18810",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131359","NBN10519069","C31650",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131360","NBN10519259","C14478",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131361","NBN10519176","C11736",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131362","NBN10519265","C31056",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131363","NBN10519167","C31953",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131364","NBN10519201","C32013",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131365","NBN10519141","C31932",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131366","NBN10518897","C31284",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131367","NBN10519239","C30222",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131368","NBN10519066","C30180",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131369","NBN10518944","C28536",2025-04-17,200,200,,,,,,,,2025-04-17 00:00:00,2025-04-17 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131370","NBN10518944","C28536",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131371","NBN10519158","C28764",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131372","NBN10519066","C30180",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131373","NBN10519239","C30222",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131374","NBN10519166","C29841",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131375","NBN10519140","C31929",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131376","NBN10519168","C31290",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131377","NBN10519286","C32136",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131378","NBN10519176","C11736",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131379","NBN10518860","C23742",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131380","NBN10519237","C25833",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131381","NBN10519207","C18810",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131382","NBN10519210","C18816",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131383","NBN10519209","C18813",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131384","NBN10519278","C11043",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131385","NBN10519133","C19356",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131386","NBN10518899","C12651",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131387","NBN10519079","C27558",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131388","NBN10519024","C27090",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131389","NBN10519111","C30720",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131390","NBN10518910","C18759",2025-04-18,200,200,,,,,,,,2025-04-18 00:00:00,2025-04-18 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131391","NBN10518910","C18759",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131392","NBN10518911","C31587",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131393","NBN10519024","C27090",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131394","NBN10519079","C27558",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131395","NBN10519133","C19356",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131396","NBN10519135","C19365",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131397","NBN10519209","C18813",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131398","NBN10519287","C18015",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131399","NBN10519253","C13170",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131400","NBN10519237","C25833",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131401","NBN10519286","C32136",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131402","NBN10519312","C32172",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131403","NBN10518767","C31332",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131404","NBN10519141","C31932",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131405","NBN10519180","C31986",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131406","NBN10519201","C32013",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131407","NBN10519166","C29841",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131408","NBN10519066","C30180",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131409","NBN10519304","C28872",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131410","NBN10519307","C28869",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131411","NBN10519067","C28914",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131412","NBN10519306","C28878",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131413","NBN10518944","C28536",2025-04-19,200,200,,,,,,,,2025-04-19 00:00:00,2025-04-19 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131414","NBN10518944","C28536",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131415","NBN10519306","C28878",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131416","NBN10519305","C28875",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131417","NBN10519067","C28914",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131418","NBN10519304","C28872",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131419","NBN10519066","C30180",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131420","NBN10519239","C30222",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131421","NBN10519201","C32013",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131422","NBN10519141","C31932",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131423","NBN10519140","C31929",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131424","NBN10519303","C31926",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131425","NBN10519167","C31953",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131426","NBN10518767","C31332",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131427","NBN10519168","C31290",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131428","NBN10519286","C32136",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131429","NBN10519237","C25833",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131430","NBN10518860","C23742",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131431","NBN10519316","C22590",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131432","NBN10519207","C18810",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131433","NBN10519278","C11043",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131434","NBN10519079","C27558",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131435","NBN10519024","C27090",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131436","NBN10519111","C30720",2025-04-20,200,200,,,,,,,,2025-04-20 00:00:00,2025-04-20 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131437","NBN10519024","C27090",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131438","NBN10519079","C27558",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131439","NBN10519133","C19356",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131440","NBN10519278","C11043",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131441","NBN10519207","C18810",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131442","NBN10519210","C18816",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131443","NBN10519287","C18015",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131444","NBN10519253","C13170",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131445","NBN10519314","C12648",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131446","NBN10518860","C23742",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131447","NBN10519237","C25833",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131448","NBN10519312","C32172",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131449","NBN10519311","C32145",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131450","NBN10518767","C31332",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131451","NBN10519251","C31911",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131452","NBN10519201","C32013",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131453","NBN10519239","C30222",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131454","NBN10519066","C30180",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131455","NBN10519166","C29841",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131456","NBN10519208","C30033",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131457","NBN10519305","C28875",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131458","NBN10519306","C28878",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131459","NBN10518944","C28536",2025-04-21,200,200,,,,,,,,2025-04-21 00:00:00,2025-04-21 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131460","NBN10518944","C28536",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131461","NBN10519306","C28878",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131462","NBN10519305","C28875",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131463","NBN10519337","C28764",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131464","NBN10519067","C28914",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131465","NBN10519166","C29841",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131466","NBN10519066","C30180",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131467","NBN10519239","C30222",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131468","NBN10519201","C32013",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131469","NBN10519168","C31290",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131470","NBN10519312","C32172",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131471","NBN10519286","C32136",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131472","NBN10519237","C25833",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131473","NBN10519278","C11043",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131474","NBN10519253","C13170",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131475","NBN10519287","C18015",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131476","NBN10519210","C18816",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131477","NBN10519207","C18810",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131478","NBN10519133","C19356",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131479","NBN10519079","C27558",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131480","NBN10519024","C27090",2025-04-22,200,200,,,,,,,,2025-04-22 00:00:00,2025-04-22 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131481","NBN10519024","C27090",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131482","NBN10519079","C27558",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131483","NBN10519134","C19368",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131484","NBN10519332","C12651",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131485","NBN10518911","C31587",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131486","NBN10519207","C18810",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131487","NBN10519210","C18816",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131488","NBN10519209","C18813",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131489","NBN10519161","C19185",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131490","NBN10519316","C22590",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131491","NBN10518860","C23742",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131492","NBN10519278","C11043",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131493","NBN10519237","C25833",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131494","NBN10519286","C32136",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131495","NBN10519312","C32172",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131496","NBN10519168","C31290",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131497","NBN10519339","C31332",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131498","NBN10519201","C32013",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131499","NBN10519141","C31932",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131500","NBN10519167","C31953",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131501","NBN10519239","C30222",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131502","NBN10519066","C30180",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131503","NBN10519067","C28914",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131504","NBN10519305","C28875",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131505","NBN10518944","C28536",2025-04-23,200,200,,,,,,,,2025-04-23 00:00:00,2025-04-23 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131506","NBN10518944","C28536",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131507","NBN10519305","C28875",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131508","NBN10519067","C28914",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131509","NBN10519239","C30222",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131510","NBN10519167","C31953",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131511","NBN10519180","C31986",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131512","NBN10519201","C32013",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131513","NBN10519168","C31290",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
"SV131514","NBN10519312","C32172",2025-04-24,200,200,,,,,,,,2025-04-24 00:00:00,2025-04-24 00:00:00,"NBN105U",,"LSAv8TestAug011223"
