NXS11315208,C25377,NXS11315208HH1,1,NXS113,1/0/1900,6/10/2022,NULL,6/27/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315215,C25479,NXS11315215HH1,1,NXS113,1/0/1900,6/10/2022,NULL,8/17/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315224,C20676,NXS11315224HH1,1,NXS113,1/0/1900,6/11/2022,NULL,7/22/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,0,1,3.4.7
NXS11315225,C18585,NXS11315225HH1,1,NXS113,1/0/1900,6/11/2022,NULL,6/12/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,1,1,3.4.7
NXS11315237,C13419,NXS11315237HH1,1,NXS113,1/0/1900,6/12/2022,NULL,7/8/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315239,C25416,NXS11315239HH1,1,NXS113,1/0/1900,6/12/2022,NULL,7/30/2022,NULL,2/13/1900,44,2/13/1900,44,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315246,C25626,NXS11315246HH1,1,NXS113,1/0/1900,6/13/2022,NULL,9/21/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315250,C11436,NXS11315250HH1,1,NXS113,1/0/1900,6/15/2022,NULL,9/30/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315251,C25434,NXS11315251HH1,1,NXS113,1/0/1900,6/15/2022,NULL,7/22/2022,NULL,2/3/1900,34,2/3/1900,34,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315252,C14025,NXS11315252HH1,1,NXS113,1/0/1900,6/15/2022,NULL,6/28/2022,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315253,C25431,NXS11315253HH1,1,NXS113,1/0/1900,6/15/2022,NULL,6/28/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315261,C25548,NXS11315261HH1,1,NXS113,1/0/1900,6/15/2022,NULL,9/21/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315265,C18585,NXS11315265HH1,1,NXS113,1/0/1900,6/16/2022,NULL,7/6/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,1,1,3.4.7
NXS11315266,C25458,NXS11315266HH1,1,NXS113,1/0/1900,6/16/2022,NULL,7/14/2022,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315268,C11598,NXS11315268HH1,1,NXS113,1/0/1900,6/16/2022,NULL,7/1/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315271,C25470,NXS11315271HH1,1,NXS113,1/0/1900,6/17/2022,NULL,7/7/2022,NULL,2/23/1900,54,2/23/1900,54,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315281,C25491,NXS11315281HH1,1,NXS113,1/0/1900,6/18/2022,NULL,7/13/2022,NULL,2/23/1900,54,2/23/1900,54,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315283,C25500,NXS11315283HH1,1,NXS113,1/0/1900,6/19/2022,NULL,7/4/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315291,C19839,NXS11315291HH3,1,NXS113,1/0/1900,6/19/2022,NULL,8/31/2022,NULL,2/3/1900,34,2/3/1900,34,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315292,C25536,NXS11315291HH3,2,NXS113,1/0/1900,6/19/2022,NULL,8/31/2022,NULL,1/0/1900,0,1/0/1900,0,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315293,C19971,NXS11315291HH3,2,NXS113,1/0/1900,6/19/2022,NULL,8/31/2022,NULL,1/17/1900,17,1/17/1900,17,0,NULL,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315309,C25551,NXS11315309HH1,1,NXS113,1/0/1900,6/22/2022,NULL,8/30/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,1,0,0,3.4.5
NXS11315310,C11580,NXS11315310HH1,1,NXS113,1/0/1900,6/22/2022,NULL,7/30/2022,NULL,2/23/1900,54,2/23/1900,54,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315311,C17400,NXS11315311HH1,1,NXS113,1/0/1900,6/22/2022,NULL,7/8/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315320,C11664,NXS11315320HH1,1,NXS113,1/0/1900,6/22/2022,NULL,8/9/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315324,C11004,NXS11315324HH1,1,NXS113,1/0/1900,6/23/2022,NULL,7/7/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315326,C25596,NXS11315326HH1,1,NXS113,1/0/1900,6/23/2022,NULL,7/11/2022,NULL,1/21/1900,21,1/21/1900,21,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315330,C25599,NXS11315330HH1,1,NXS113,1/0/1900,6/24/2022,NULL,10/6/2022,NULL,2/23/1900,54,2/23/1900,54,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315331,C25602,NXS11315331HH1,1,NXS113,1/0/1900,6/24/2022,NULL,7/18/2022,NULL,2/3/1900,34,2/3/1900,34,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315332,C15810,NXS11315332HH1,1,NXS113,1/0/1900,6/24/2022,NULL,7/11/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315338,C19866,NXS11315338HH1,1,NXS113,1/0/1900,6/24/2022,NULL,7/30/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315342,C25368,NXS11315342HH1,1,NXS113,1/0/1900,6/25/2022,NULL,7/22/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,1,0,0,3.4.5
NXS11315343,C15231,NXS11315343HH1,1,NXS113,1/0/1900,6/25/2022,NULL,7/11/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,1,0,0,3.4.5
NXS11315345,C25623,NXS11315345HH1,1,NXS113,1/0/1900,6/25/2022,NULL,9/22/2022,NULL,2/23/1900,54,2/23/1900,54,1,1,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315346,C24759,NXS11315346HH1,1,NXS113,1/0/1900,6/25/2022,NULL,7/19/2022,NULL,2/23/1900,54,2/23/1900,54,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315351,C24861,NXS11315351HH1,1,NXS113,1/0/1900,6/26/2022,NULL,10/20/2022,NULL,3/5/1900,65,3/5/1900,65,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315352,C25632,NXS11315352HH1,1,NXS113,1/0/1900,6/26/2022,NULL,7/18/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315358,C25635,NXS11315358HH1,1,NXS113,1/0/1900,6/26/2022,NULL,7/11/2022,NULL,2/23/1900,54,2/23/1900,54,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315389,C15243,NXS11315389HH1,1,NXS113,1/0/1900,6/29/2022,NULL,11/21/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,1,1,3.4.7
NXS11315398,C25734,NXS11315398HH1,1,NXS113,1/0/1900,6/30/2022,NULL,8/15/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315419,C25761,NXS11315419HH1,1,NXS113,1/0/1900,7/2/2022,NULL,7/27/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315434,C25773,NXS11315434HH1,1,NXS113,1/0/1900,7/6/2022,NULL,7/31/2022,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315449,C18921,NXS11315449HH1,1,NXS113,1/0/1900,7/7/2022,NULL,7/25/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315450,C25794,NXS11315450HH1,1,NXS113,1/0/1900,7/7/2022,NULL,7/23/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315476,C25857,NXS11315476HH1,1,NXS113,1/0/1900,7/14/2022,NULL,12/19/2022,NULL,3/4/1900,64,3/4/1900,64,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315509,C19623,NXS11315509HH1,1,NXS113,1/0/1900,7/16/2022,NULL,9/16/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315510,C24309,NXS11315510HH1,1,NXS113,1/0/1900,7/16/2022,NULL,9/23/2022,NULL,1/21/1900,21,1/21/1900,21,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315532,C25968,NXS11315532HH1,1,NXS113,1/0/1900,7/20/2022,NULL,8/15/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315534,C25974,NXS11315534HH2,1,NXS113,1/0/1900,7/20/2022,NULL,8/17/2022,NULL,2/23/1900,54,2/23/1900,54,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315535,C25977,NXS11315534HH2,2,NXS113,1/0/1900,7/20/2022,NULL,8/17/2022,NULL,1/5/1900,5,1/5/1900,5,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315542,C25914,NXS11315542HH1,1,NXS113,1/0/1900,7/21/2022,NULL,7/22/2022,NULL,2/13/1900,44,2/13/1900,44,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315543,C16503,NXS11315543HH1,1,NXS113,1/0/1900,7/21/2022,NULL,8/5/2022,NULL,2/23/1900,54,2/23/1900,54,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315544,C18492,NXS11315544HH1,1,NXS113,1/0/1900,7/21/2022,NULL,8/5/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315553,C19677,NXS11315553HH1,1,NXS113,1/0/1900,7/21/2022,NULL,7/22/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,1,3.4.7
NXS11315559,C26004,NXS11315559HH1,1,NXS113,1/0/1900,7/22/2022,NULL,11/9/2022,NULL,3/4/1900,64,3/4/1900,64,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315601,C14535,NXS11315601HH1,1,NXS113,1/0/1900,7/24/2022,NULL,8/12/2022,NULL,2/3/1900,34,2/3/1900,34,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315613,C20775,NXS11315613HH1,1,NXS113,1/0/1900,7/27/2022,NULL,7/31/2022,NULL,1/24/1900,24,1/24/1900,24,1,10,0,0,0,0,0,0,0,1,1,0,3.4.6
NXS11315623,C18585,NXS11315623HH1,1,NXS113,1/0/1900,7/28/2022,NULL,8/13/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,1,1,3.4.7
NXS11315653,C26223,NXS11315653HH1,1,NXS113,1/0/1900,8/4/2022,NULL,8/17/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315654,C26226,NXS11315654HH1,1,NXS113,1/0/1900,8/4/2022,NULL,8/23/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315665,C15468,NXS11315665HH1,1,NXS113,1/0/1900,8/5/2022,NULL,9/13/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315666,C11031,NXS11315666HH1,1,NXS113,1/0/1900,8/5/2022,NULL,12/16/2022,NULL,3/4/1900,64,3/4/1900,64,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315667,C26262,NXS11315667HH1,1,NXS113,1/0/1900,8/5/2022,NULL,8/18/2022,NULL,3/5/1900,65,3/5/1900,65,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315676,C16920,NXS11315676HH1,1,NXS113,1/0/1900,8/5/2022,NULL,10/6/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315679,C16608,NXS11315679HH1,1,NXS113,1/0/1900,8/6/2022,NULL,8/23/2022,NULL,2/13/1900,44,2/13/1900,44,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315681,C26292,NXS11315681HH1,1,NXS113,1/0/1900,8/6/2022,NULL,8/19/2022,NULL,2/13/1900,44,2/13/1900,44,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315685,C26301,NXS11315685HH1,1,NXS113,1/0/1900,8/7/2022,NULL,9/2/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315686,C18492,NXS11315686HH1,1,NXS113,1/0/1900,8/7/2022,NULL,8/22/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315687,C26310,NXS11315688HH4,2,NXS113,1/0/1900,8/7/2022,NULL,10/31/2022,NULL,1/5/1900,5,1/5/1900,5,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315688,C26304,NXS11315688HH4,1,NXS113,1/0/1900,8/7/2022,NULL,10/31/2022,NULL,1/24/1900,24,1/24/1900,24,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315689,C26313,NXS11315688HH4,2,NXS113,1/0/1900,8/7/2022,NULL,10/31/2022,NULL,1/2/1900,2,1/2/1900,2,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315690,C26307,NXS11315688HH4,2,NXS113,1/0/1900,8/7/2022,NULL,10/31/2022,NULL,1/17/1900,17,1/17/1900,17,0,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315725,C26391,NXS11315725HH1,1,NXS113,1/0/1900,8/17/2022,NULL,8/30/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315733,C19296,NXS11315733HH1,1,NXS113,1/0/1900,8/17/2022,NULL,8/21/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315741,C26433,NXS11315741HH1,1,NXS113,1/0/1900,8/19/2022,NULL,9/1/2022,NULL,2/13/1900,44,2/13/1900,44,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315752,C15810,NXS11315752HH1,1,NXS113,1/0/1900,8/20/2022,NULL,1/23/2023,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315753,C26466,NXS11315753HH1,1,NXS113,1/0/1900,8/20/2022,NULL,9/18/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315754,C26187,NXS11315754HH1,1,NXS113,1/0/1900,8/20/2022,NULL,9/23/2022,NULL,1/21/1900,21,1/21/1900,21,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315765,C26505,NXS11315765HH1,1,NXS113,1/0/1900,8/24/2022,NULL,9/6/2022,NULL,1/24/1900,24,1/24/1900,24,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315778,C22521,NXS11315778HH1,1,NXS113,1/0/1900,8/25/2022,NULL,9/13/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315779,C18921,NXS11315779HH1,1,NXS113,1/0/1900,8/25/2022,NULL,9/14/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315800,C11742,NXS11315800HH1,1,NXS113,1/0/1900,8/27/2022,NULL,10/6/2023,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315801,C16608,NXS11315801HH1,1,NXS113,1/0/1900,8/27/2022,NULL,9/8/2022,NULL,2/13/1900,44,2/13/1900,44,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315802,C26586,NXS11315802HH1,1,NXS113,1/0/1900,8/27/2022,NULL,9/12/2022,NULL,3/4/1900,64,3/4/1900,64,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315803,C15897,NXS11315803HH1,1,NXS113,1/0/1900,8/27/2022,NULL,9/9/2022,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11315804,C15882,NXS11315804HH1,1,NXS113,1/0/1900,8/27/2022,NULL,9/9/2022,NULL,2/23/1900,54,2/23/1900,54,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315805,C23043,NXS11315805HH1,1,NXS113,1/0/1900,8/27/2022,NULL,9/9/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315833,C23451,NXS11315833HH1,1,NXS113,1/0/1900,8/28/2022,NULL,11/25/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315870,C26841,NXS11315870HH1,1,NXS113,1/0/1900,9/3/2022,NULL,9/8/2022,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315880,C25734,NXS11315880HH1,1,NXS113,1/0/1900,9/4/2022,NULL,12/28/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315898,C26790,NXS11315898HH1,1,NXS113,1/0/1900,9/8/2022,NULL,9/28/2022,NULL,2/23/1900,54,2/23/1900,54,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315919,C22917,NXS11315919HH1,1,NXS113,1/0/1900,9/9/2022,NULL,2/27/2023,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315928,C26856,NXS11315928HH1,1,NXS113,1/0/1900,9/10/2022,NULL,10/26/2022,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315958,C18585,NXS11315958HH1,1,NXS113,1/0/1900,9/14/2022,NULL,9/30/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,1,1,3.4.7
NXS11315959,C26895,NXS11315959HH1,1,NXS113,1/0/1900,9/14/2022,NULL,10/1/2022,NULL,2/13/1900,44,2/13/1900,44,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315960,C17148,NXS11315960HH1,1,NXS113,1/0/1900,9/14/2022,NULL,11/9/2022,NULL,2/13/1900,44,2/13/1900,44,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315982,C18855,NXS11315982HH1,1,NXS113,1/0/1900,9/16/2022,NULL,9/1/2023,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11315995,C17805,NXS11315995HH1,1,NXS113,1/0/1900,9/17/2022,NULL,9/30/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11316007,C26994,NXS11316007HH1,1,NXS113,1/0/1900,9/18/2022,NULL,10/6/2022,NULL,2/3/1900,34,2/3/1900,34,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316030,C15582,NXS11316030HH1,1,NXS113,1/0/1900,9/21/2022,NULL,1/24/2023,NULL,3/5/1900,65,3/5/1900,65,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316034,C26466,NXS11316034HH1,1,NXS113,1/0/1900,9/21/2022,NULL,12/3/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11316035,C27000,NXS11316035HH1,1,NXS113,1/0/1900,9/21/2022,NULL,11/18/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316036,C27003,NXS11316036HH1,1,NXS113,1/0/1900,9/21/2022,NULL,11/18/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316060,C18921,NXS11316060HH1,1,NXS113,1/0/1900,9/22/2022,NULL,10/17/2022,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316085,C15882,NXS11316085HH1,1,NXS113,1/0/1900,9/24/2022,NULL,10/13/2022,NULL,2/23/1900,54,2/23/1900,54,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316121,C27108,NXS11316121HH1,1,NXS113,1/0/1900,9/28/2022,NULL,3/22/2023,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316122,C13296,NXS11316122HH1,1,NXS113,1/0/1900,9/28/2022,NULL,12/7/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316143,C27156,NXS11316143HH1,1,NXS113,1/0/1900,9/30/2022,NULL,11/30/2022,NULL,2/3/1900,34,2/3/1900,34,NULL,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316144,C19677,NXS11316144HH1,1,NXS113,1/0/1900,9/30/2022,NULL,12/4/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316164,C25842,NXS11316164HH1,1,NXS113,1/0/1900,10/1/2022,NULL,12/19/2022,NULL,1/21/1900,21,1/21/1900,21,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316189,C27234,NXS11316189HH1,1,NXS113,1/0/1900,10/6/2022,NULL,11/30/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11316196,C27243,NXS11316196HH1,1,NXS113,1/0/1900,10/7/2022,NULL,11/16/2022,NULL,3/4/1900,64,3/4/1900,64,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316210,C26994,NXS11316210HH1,1,NXS113,1/0/1900,10/8/2022,NULL,10/21/2022,NULL,2/3/1900,34,2/3/1900,34,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316290,C27429,NXS11316290HH1,1,NXS113,1/0/1900,10/17/2022,NULL,12/31/2022,NULL,2/13/1900,44,2/13/1900,44,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316296,C18921,NXS11316296HH1,1,NXS113,1/0/1900,10/19/2022,NULL,1/30/2023,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316298,C15393,NXS11316298HH1,1,NXS113,1/0/1900,10/19/2022,NULL,12/27/2022,NULL,2/23/1900,54,2/23/1900,54,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316300,C27432,NXS11316300HH1,1,NXS113,1/0/1900,10/19/2022,NULL,4/17/2023,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316302,C15717,NXS11316302HH1,1,NXS113,1/0/1900,10/19/2022,NULL,1/31/2023,NULL,3/4/1900,64,3/4/1900,64,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316327,C27459,NXS11316327HH1,1,NXS113,1/0/1900,10/20/2022,NULL,11/21/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316333,C18585,NXS11316333HH1,1,NXS113,1/0/1900,10/21/2022,NULL,11/8/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,1,1,3.4.7
NXS11316334,C15681,NXS11316334HH1,1,NXS113,1/0/1900,10/21/2022,NULL,12/31/2022,NULL,2/3/1900,34,2/3/1900,34,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316335,C11583,NXS11316335HH1,1,NXS113,1/0/1900,10/21/2022,NULL,11/29/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316339,C17754,NXS11316339HH1,1,NXS113,1/0/1900,10/22/2022,NULL,11/11/2022,NULL,3/4/1900,64,3/4/1900,64,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316342,C16377,NXS11316342HH1,1,NXS113,1/0/1900,10/22/2022,NULL,9/1/2023,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316355,C27522,NXS11316355HH1,1,NXS113,1/0/1900,10/23/2022,NULL,12/22/2022,NULL,2/3/1900,34,2/3/1900,34,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316395,C15159,NXS11316395HH1,1,NXS113,1/0/1900,10/28/2022,NULL,1/24/2023,NULL,3/5/1900,65,3/5/1900,65,1,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316398,C23829,NXS11316398HH1,1,NXS113,1/0/1900,10/28/2022,NULL,1/3/2023,NULL,2/23/1900,54,2/23/1900,54,1,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316413,C16608,NXS11316413HH1,1,NXS113,1/0/1900,10/29/2022,NULL,11/21/2022,NULL,2/13/1900,44,2/13/1900,44,1,1,0,0,0,0,0,0,0,0,1,0,3.4.6
NXS11316415,C12930,NXS11316415HH1,1,NXS113,1/0/1900,10/29/2022,NULL,11/14/2022,NULL,3/4/1900,64,3/4/1900,64,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316459,C26994,NXS11316459HH1,1,NXS113,1/0/1900,11/2/2022,NULL,11/17/2022,NULL,2/3/1900,34,2/3/1900,34,0,2,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316460,C18567,NXS11316460HH1,1,NXS113,1/0/1900,11/2/2022,NULL,7/4/2023,NULL,2/13/1900,44,2/13/1900,44,1,10,0,0,0,0,0,0,0,0,1,1,3.4.7
NXS11316478,C11487,NXS11316478HH1,1,NXS113,1/0/1900,11/3/2022,NULL,12/16/2022,NULL,2/13/1900,44,2/13/1900,44,0,10,0,0,0,0,0,0,0,0,0,0,3.5.5
NXS11316479,C16968,NXS11316479HH1,1,NXS113,1/0/1900,11/3/2022,NULL,12/13/2022,NULL,2/23/1900,54,2/23/1900,54,1,10,0,0,0,0,0,0,0,0,0,1,3.4.7
