PopID,PersonalID,HouseholdID,Step
67,"C13386",,"9.1.18"
67,"C13413",,"9.1.18"
67,"C13416",,"9.1.18"
67,"C13455",,"9.1.18"
67,"C13467",,"9.1.18"
67,"C13554",,"9.1.18"
67,"C13557",,"9.1.18"
67,"C13581",,"9.1.18"
67,"C13623",,"9.1.18"
67,"C13632",,"9.1.18"
67,"C13647",,"9.1.18"
67,"C13656",,"9.1.18"
67,"C13665",,"9.1.18"
67,"C13698",,"9.1.18"
67,"C13701",,"9.1.18"
67,"C13710",,"9.1.18"
67,"C13719",,"9.1.18"
67,"C13722",,"9.1.18"
67,"C13737",,"9.1.18"
67,"C13752",,"9.1.18"
67,"C13776",,"9.1.18"
67,"C13779",,"9.1.18"
67,"C13794",,"9.1.18"
67,"C13926",,"9.1.18"
67,"C13938",,"9.1.18"
67,"C13944",,"9.1.18"
67,"C13974",,"9.1.18"
67,"C14019",,"9.1.18"
67,"C14025",,"9.1.18"
67,"C14046",,"9.1.18"
67,"C14049",,"9.1.18"
67,"C14082",,"9.1.18"
67,"C14094",,"9.1.18"
67,"C14124",,"9.1.18"
67,"C14142",,"9.1.18"
67,"C14166",,"9.1.18"
67,"C14178",,"9.1.18"
67,"C14184",,"9.1.18"
67,"C14238",,"9.1.18"
67,"C14241",,"9.1.18"
67,"C14256",,"9.1.18"
67,"C14262",,"9.1.18"
67,"C14265",,"9.1.18"
67,"C14340",,"9.1.18"
67,"C14358",,"9.1.18"
67,"C14388",,"9.1.18"
67,"C14391",,"9.1.18"
67,"C14394",,"9.1.18"
67,"C14421",,"9.1.18"
67,"C14445",,"9.1.18"
67,"C14463",,"9.1.18"
67,"C14466",,"9.1.18"
67,"C14475",,"9.1.18"
67,"C14499",,"9.1.18"
67,"C14511",,"9.1.18"
67,"C14547",,"9.1.18"
67,"C14559",,"9.1.18"
67,"C14562",,"9.1.18"
67,"C14565",,"9.1.18"
67,"C14571",,"9.1.18"
67,"C14607",,"9.1.18"
67,"C14622",,"9.1.18"
67,"C14634",,"9.1.18"
67,"C14655",,"9.1.18"
67,"C14661",,"9.1.18"
67,"C14673",,"9.1.18"
67,"C14685",,"9.1.18"
67,"C14727",,"9.1.18"
67,"C14733",,"9.1.18"
67,"C14745",,"9.1.18"
67,"C14751",,"9.1.18"
67,"C14757",,"9.1.18"
67,"C14766",,"9.1.18"
67,"C14769",,"9.1.18"
67,"C14775",,"9.1.18"
67,"C14796",,"9.1.18"
67,"C14841",,"9.1.18"
67,"C14847",,"9.1.18"
67,"C14850",,"9.1.18"
67,"C14886",,"9.1.18"
67,"C14889",,"9.1.18"
67,"C14910",,"9.1.18"
67,"C14916",,"9.1.18"
67,"C14919",,"9.1.18"
67,"C14934",,"9.1.18"
67,"C14937",,"9.1.18"
67,"C14958",,"9.1.18"
67,"C14961",,"9.1.18"
67,"C14973",,"9.1.18"
67,"C14982",,"9.1.18"
67,"C15006",,"9.1.18"
67,"C15015",,"9.1.18"
67,"C15027",,"9.1.18"
67,"C15042",,"9.1.18"
67,"C15066",,"9.1.18"
67,"C15069",,"9.1.18"
67,"C15072",,"9.1.18"
67,"C15078",,"9.1.18"
67,"C15150",,"9.1.18"
67,"C15165",,"9.1.18"
67,"C15192",,"9.1.18"
67,"C15201",,"9.1.18"
67,"C15204",,"9.1.18"
67,"C15216",,"9.1.18"
67,"C15237",,"9.1.18"
67,"C15294",,"9.1.18"
67,"C15306",,"9.1.18"
67,"C15309",,"9.1.18"
67,"C15321",,"9.1.18"
67,"C15336",,"9.1.18"
67,"C15360",,"9.1.18"
67,"C15384",,"9.1.18"
67,"C15423",,"9.1.18"
67,"C15441",,"9.1.18"
67,"C15444",,"9.1.18"
67,"C15465",,"9.1.18"
67,"C15477",,"9.1.18"
67,"C15483",,"9.1.18"
67,"C15495",,"9.1.18"
67,"C15498",,"9.1.18"
67,"C15504",,"9.1.18"
67,"C15507",,"9.1.18"
67,"C15510",,"9.1.18"
67,"C15531",,"9.1.18"
67,"C15543",,"9.1.18"
67,"C15588",,"9.1.18"
67,"C15597",,"9.1.18"
67,"C15603",,"9.1.18"
67,"C15621",,"9.1.18"
67,"C15642",,"9.1.18"
67,"C15666",,"9.1.18"
67,"C15669",,"9.1.18"
67,"C15678",,"9.1.18"
67,"C15684",,"9.1.18"
67,"C15696",,"9.1.18"
67,"C15717",,"9.1.18"
67,"C15720",,"9.1.18"
67,"C15732",,"9.1.18"
67,"C15741",,"9.1.18"
67,"C15759",,"9.1.18"
67,"C15762",,"9.1.18"
67,"C15771",,"9.1.18"
67,"C15780",,"9.1.18"
67,"C15783",,"9.1.18"
67,"C15810",,"9.1.18"
67,"C15813",,"9.1.18"
67,"C15819",,"9.1.18"
67,"C15822",,"9.1.18"
67,"C15825",,"9.1.18"
67,"C15828",,"9.1.18"
67,"C15831",,"9.1.18"
67,"C15843",,"9.1.18"
67,"C15879",,"9.1.18"
67,"C15885",,"9.1.18"
67,"C15891",,"9.1.18"
67,"C15897",,"9.1.18"
67,"C15900",,"9.1.18"
67,"C15918",,"9.1.18"
67,"C15921",,"9.1.18"
67,"C15933",,"9.1.18"
67,"C16008",,"9.1.18"
67,"C16053",,"9.1.18"
67,"C16077",,"9.1.18"
67,"C16083",,"9.1.18"
67,"C16086",,"9.1.18"
67,"C16089",,"9.1.18"
67,"C16128",,"9.1.18"
67,"C16137",,"9.1.18"
67,"C16158",,"9.1.18"
67,"C16164",,"9.1.18"
67,"C16185",,"9.1.18"
67,"C16212",,"9.1.18"
67,"C16218",,"9.1.18"
67,"C16221",,"9.1.18"
67,"C16263",,"9.1.18"
67,"C16299",,"9.1.18"
67,"C16302",,"9.1.18"
67,"C16305",,"9.1.18"
67,"C16308",,"9.1.18"
67,"C16311",,"9.1.18"
67,"C16320",,"9.1.18"
67,"C16356",,"9.1.18"
67,"C16368",,"9.1.18"
67,"C16383",,"9.1.18"
67,"C16398",,"9.1.18"
67,"C16443",,"9.1.18"
67,"C16464",,"9.1.18"
67,"C16467",,"9.1.18"
67,"C16485",,"9.1.18"
67,"C16542",,"9.1.18"
67,"C16554",,"9.1.18"
67,"C16593",,"9.1.18"
67,"C16596",,"9.1.18"
67,"C16605",,"9.1.18"
67,"C16626",,"9.1.18"
67,"C16635",,"9.1.18"
67,"C16644",,"9.1.18"
67,"C16677",,"9.1.18"
67,"C16689",,"9.1.18"
67,"C16713",,"9.1.18"
67,"C16737",,"9.1.18"
67,"C16749",,"9.1.18"
67,"C16767",,"9.1.18"
67,"C16833",,"9.1.18"
67,"C16869",,"9.1.18"
67,"C16914",,"9.1.18"
67,"C16932",,"9.1.18"
67,"C16941",,"9.1.18"
67,"C16995",,"9.1.18"
67,"C16998",,"9.1.18"
67,"C17001",,"9.1.18"
67,"C17013",,"9.1.18"
67,"C17019",,"9.1.18"
67,"C17031",,"9.1.18"
67,"C17040",,"9.1.18"
67,"C17046",,"9.1.18"
67,"C17088",,"9.1.18"
67,"C17091",,"9.1.18"
67,"C17130",,"9.1.18"
67,"C17148",,"9.1.18"
67,"C17157",,"9.1.18"
67,"C17160",,"9.1.18"
67,"C17175",,"9.1.18"
67,"C17205",,"9.1.18"
67,"C17214",,"9.1.18"
67,"C17232",,"9.1.18"
67,"C17244",,"9.1.18"
67,"C17280",,"9.1.18"
67,"C17295",,"9.1.18"
67,"C17310",,"9.1.18"
67,"C17316",,"9.1.18"
67,"C17322",,"9.1.18"
67,"C17346",,"9.1.18"
67,"C17349",,"9.1.18"
67,"C17358",,"9.1.18"
67,"C17361",,"9.1.18"
67,"C17364",,"9.1.18"
67,"C17373",,"9.1.18"
67,"C17385",,"9.1.18"
67,"C17388",,"9.1.18"
67,"C17406",,"9.1.18"
67,"C17433",,"9.1.18"
67,"C17436",,"9.1.18"
67,"C17460",,"9.1.18"
67,"C17463",,"9.1.18"
67,"C17466",,"9.1.18"
67,"C17469",,"9.1.18"
67,"C17535",,"9.1.18"
67,"C17553",,"9.1.18"
67,"C17568",,"9.1.18"
67,"C17580",,"9.1.18"
67,"C17583",,"9.1.18"
67,"C17592",,"9.1.18"
67,"C17601",,"9.1.18"
67,"C17613",,"9.1.18"
67,"C17631",,"9.1.18"
67,"C17637",,"9.1.18"
67,"C17652",,"9.1.18"
67,"C17658",,"9.1.18"
67,"C17691",,"9.1.18"
67,"C17712",,"9.1.18"
67,"C17721",,"9.1.18"
67,"C17724",,"9.1.18"
67,"C17745",,"9.1.18"
67,"C17769",,"9.1.18"
67,"C17772",,"9.1.18"
67,"C17790",,"9.1.18"
67,"C17793",,"9.1.18"
67,"C17796",,"9.1.18"
67,"C17802",,"9.1.18"
67,"C17847",,"9.1.18"
67,"C17910",,"9.1.18"
67,"C17919",,"9.1.18"
67,"C17922",,"9.1.18"
67,"C17928",,"9.1.18"
67,"C17931",,"9.1.18"
67,"C17955",,"9.1.18"
67,"C17958",,"9.1.18"
67,"C17967",,"9.1.18"
67,"C17970",,"9.1.18"
67,"C18015",,"9.1.18"
67,"C18039",,"9.1.18"
67,"C18102",,"9.1.18"
67,"C18105",,"9.1.18"
67,"C18111",,"9.1.18"
67,"C18114",,"9.1.18"
67,"C18120",,"9.1.18"
67,"C18132",,"9.1.18"
67,"C18135",,"9.1.18"
67,"C18147",,"9.1.18"
67,"C18207",,"9.1.18"
67,"C18210",,"9.1.18"
67,"C18219",,"9.1.18"
67,"C18222",,"9.1.18"
67,"C18288",,"9.1.18"
67,"C18318",,"9.1.18"
67,"C18324",,"9.1.18"
67,"C18336",,"9.1.18"
67,"C18378",,"9.1.18"
67,"C18408",,"9.1.18"
67,"C18411",,"9.1.18"
67,"C18417",,"9.1.18"
67,"C18429",,"9.1.18"
67,"C18450",,"9.1.18"
67,"C18513",,"9.1.18"
67,"C18540",,"9.1.18"
67,"C18543",,"9.1.18"
67,"C18546",,"9.1.18"
67,"C18549",,"9.1.18"
67,"C18570",,"9.1.18"
67,"C18576",,"9.1.18"
67,"C18579",,"9.1.18"
67,"C18585",,"9.1.18"
67,"C18588",,"9.1.18"
67,"C18612",,"9.1.18"
67,"C18636",,"9.1.18"
67,"C18657",,"9.1.18"
67,"C18663",,"9.1.18"
67,"C18681",,"9.1.18"
67,"C18684",,"9.1.18"
67,"C18687",,"9.1.18"
67,"C18753",,"9.1.18"
67,"C18756",,"9.1.18"
67,"C18765",,"9.1.18"
67,"C18774",,"9.1.18"
67,"C18795",,"9.1.18"
67,"C18798",,"9.1.18"
67,"C18861",,"9.1.18"
67,"C18918",,"9.1.18"
67,"C18960",,"9.1.18"
67,"C18984",,"9.1.18"
67,"C19002",,"9.1.18"
67,"C19011",,"9.1.18"
67,"C19035",,"9.1.18"
67,"C19047",,"9.1.18"
67,"C19098",,"9.1.18"
67,"C19110",,"9.1.18"
67,"C19113",,"9.1.18"
67,"C19146",,"9.1.18"
67,"C19164",,"9.1.18"
67,"C19209",,"9.1.18"
67,"C19227",,"9.1.18"
67,"C19260",,"9.1.18"
67,"C19311",,"9.1.18"
67,"C19314",,"9.1.18"
67,"C19317",,"9.1.18"
67,"C19320",,"9.1.18"
67,"C19341",,"9.1.18"
67,"C19350",,"9.1.18"
67,"C19353",,"9.1.18"
67,"C19407",,"9.1.18"
67,"C19467",,"9.1.18"
67,"C19491",,"9.1.18"
67,"C19563",,"9.1.18"
67,"C19587",,"9.1.18"
67,"C19590",,"9.1.18"
67,"C19674",,"9.1.18"
67,"C19704",,"9.1.18"
67,"C19710",,"9.1.18"
67,"C19716",,"9.1.18"
67,"C19776",,"9.1.18"
67,"C19785",,"9.1.18"
67,"C19794",,"9.1.18"
67,"C19812",,"9.1.18"
67,"C19815",,"9.1.18"
67,"C19860",,"9.1.18"
67,"C19863",,"9.1.18"
67,"C19923",,"9.1.18"
67,"C19941",,"9.1.18"
67,"C19947",,"9.1.18"
67,"C19953",,"9.1.18"
67,"C19965",,"9.1.18"
67,"C19989",,"9.1.18"
67,"C20019",,"9.1.18"
67,"C20022",,"9.1.18"
67,"C20028",,"9.1.18"
67,"C20070",,"9.1.18"
67,"C20118",,"9.1.18"
67,"C20121",,"9.1.18"
67,"C20151",,"9.1.18"
67,"C20178",,"9.1.18"
67,"C20181",,"9.1.18"
67,"C20199",,"9.1.18"
67,"C20211",,"9.1.18"
67,"C20214",,"9.1.18"
67,"C20217",,"9.1.18"
67,"C20223",,"9.1.18"
67,"C20226",,"9.1.18"
67,"C20253",,"9.1.18"
67,"C20265",,"9.1.18"
67,"C20286",,"9.1.18"
67,"C20391",,"9.1.18"
67,"C20394",,"9.1.18"
67,"C20412",,"9.1.18"
67,"C20433",,"9.1.18"
67,"C20448",,"9.1.18"
67,"C20472",,"9.1.18"
67,"C20484",,"9.1.18"
67,"C20487",,"9.1.18"
67,"C20544",,"9.1.18"
67,"C20565",,"9.1.18"
67,"C20709",,"9.1.18"
67,"C20712",,"9.1.18"
67,"C20736",,"9.1.18"
67,"C20751",,"9.1.18"
67,"C20760",,"9.1.18"
67,"C20775",,"9.1.18"
67,"C20808",,"9.1.18"
67,"C20814",,"9.1.18"
67,"C20838",,"9.1.18"
67,"C20889",,"9.1.18"
67,"C20922",,"9.1.18"
67,"C20928",,"9.1.18"
67,"C21006",,"9.1.18"
67,"C21024",,"9.1.18"
67,"C21030",,"9.1.18"
67,"C21231",,"9.1.18"
67,"C21273",,"9.1.18"
67,"C21327",,"9.1.18"
67,"C21423",,"9.1.18"
67,"C21441",,"9.1.18"
67,"C21456",,"9.1.18"
67,"C21603",,"9.1.18"
67,"C21684",,"9.1.18"
67,"C21705",,"9.1.18"
67,"C21795",,"9.1.18"
67,"C21879",,"9.1.18"
67,"C21888",,"9.1.18"
67,"C21891",,"9.1.18"
67,"C21894",,"9.1.18"
67,"C21897",,"9.1.18"
67,"C21915",,"9.1.18"
67,"C21957",,"9.1.18"
67,"C21960",,"9.1.18"
67,"C22098",,"9.1.18"
67,"C22116",,"9.1.18"
67,"C22131",,"9.1.18"
67,"C22155",,"9.1.18"
67,"C22203",,"9.1.18"
67,"C22275",,"9.1.18"
67,"C22374",,"9.1.18"
67,"C22386",,"9.1.18"
67,"C22461",,"9.1.18"
67,"C22494",,"9.1.18"
67,"C22515",,"9.1.18"
67,"C22644",,"9.1.18"
67,"C22704",,"9.1.18"
67,"C22713",,"9.1.18"
67,"C22716",,"9.1.18"
67,"C22719",,"9.1.18"
67,"C22782",,"9.1.18"
67,"C22791",,"9.1.18"
67,"C22797",,"9.1.18"
67,"C22845",,"9.1.18"
67,"C22872",,"9.1.18"
67,"C22878",,"9.1.18"
67,"C22953",,"9.1.18"
67,"C23088",,"9.1.18"
67,"C23112",,"9.1.18"
67,"C23157",,"9.1.18"
67,"C23178",,"9.1.18"
67,"C23247",,"9.1.18"
67,"C23310",,"9.1.18"
67,"C23325",,"9.1.18"
67,"C23403",,"9.1.18"
67,"C23418",,"9.1.18"
67,"C23442",,"9.1.18"
67,"C23445",,"9.1.18"
67,"C23526",,"9.1.18"
67,"C23529",,"9.1.18"
67,"C23580",,"9.1.18"
67,"C23607",,"9.1.18"
67,"C23745",,"9.1.18"
67,"C23772",,"9.1.18"
67,"C23778",,"9.1.18"
67,"C23793",,"9.1.18"
67,"C23820",,"9.1.18"
67,"C23823",,"9.1.18"
67,"C23829",,"9.1.18"
67,"C23847",,"9.1.18"
67,"C23856",,"9.1.18"
67,"C23859",,"9.1.18"
67,"C23931",,"9.1.18"
67,"C23946",,"9.1.18"
67,"C23982",,"9.1.18"
67,"C24021",,"9.1.18"
67,"C24033",,"9.1.18"
67,"C24036",,"9.1.18"
67,"C24051",,"9.1.18"
67,"C24135",,"9.1.18"
67,"C24138",,"9.1.18"
67,"C24141",,"9.1.18"
67,"C24147",,"9.1.18"
67,"C24183",,"9.1.18"
67,"C24219",,"9.1.18"
67,"C24300",,"9.1.18"
67,"C24336",,"9.1.18"
67,"C24339",,"9.1.18"
67,"C24435",,"9.1.18"
67,"C24453",,"9.1.18"
67,"C24507",,"9.1.18"
67,"C24510",,"9.1.18"
67,"C24540",,"9.1.18"
67,"C24633",,"9.1.18"
67,"C24651",,"9.1.18"
67,"C24654",,"9.1.18"
67,"C24705",,"9.1.18"
67,"C24714",,"9.1.18"
67,"C24762",,"9.1.18"
67,"C24777",,"9.1.18"
67,"C24786",,"9.1.18"
67,"C24801",,"9.1.18"
67,"C24864",,"9.1.18"
67,"C24870",,"9.1.18"
67,"C24876",,"9.1.18"
67,"C24885",,"9.1.18"
67,"C24903",,"9.1.18"
67,"C24915",,"9.1.18"
67,"C24933",,"9.1.18"
67,"C24936",,"9.1.18"
67,"C24963",,"9.1.18"
67,"C25020",,"9.1.18"
67,"C25032",,"9.1.18"
67,"C25086",,"9.1.18"
67,"C25116",,"9.1.18"
67,"C25131",,"9.1.18"
67,"C25251",,"9.1.18"
67,"C25260",,"9.1.18"
67,"C25305",,"9.1.18"
67,"C25311",,"9.1.18"
67,"C25317",,"9.1.18"
67,"C25344",,"9.1.18"
67,"C25395",,"9.1.18"
67,"C25404",,"9.1.18"
67,"C25419",,"9.1.18"
67,"C25431",,"9.1.18"
67,"C25434",,"9.1.18"
67,"C25458",,"9.1.18"
67,"C25530",,"9.1.18"
67,"C25557",,"9.1.18"
67,"C25593",,"9.1.18"
67,"C25626",,"9.1.18"
67,"C25629",,"9.1.18"
67,"C25662",,"9.1.18"
67,"C25671",,"9.1.18"
67,"C25680",,"9.1.18"
67,"C25695",,"9.1.18"
67,"C25719",,"9.1.18"
67,"C25737",,"9.1.18"
67,"C25740",,"9.1.18"
67,"C25776",,"9.1.18"
67,"C25779",,"9.1.18"
67,"C25815",,"9.1.18"
67,"C25821",,"9.1.18"
67,"C25836",,"9.1.18"
67,"C25941",,"9.1.18"
67,"C25995",,"9.1.18"
67,"C26022",,"9.1.18"
67,"C26208",,"9.1.18"
67,"C26232",,"9.1.18"
67,"C26283",,"9.1.18"
67,"C26295",,"9.1.18"
67,"C26298",,"9.1.18"
67,"C26397",,"9.1.18"
67,"C26436",,"9.1.18"
67,"C26442",,"9.1.18"
67,"C26466",,"9.1.18"
67,"C26472",,"9.1.18"
67,"C26478",,"9.1.18"
67,"C26544",,"9.1.18"
67,"C26565",,"9.1.18"
67,"C26583",,"9.1.18"
67,"C26586",,"9.1.18"
67,"C26712",,"9.1.18"
67,"C26787",,"9.1.18"
67,"C26823",,"9.1.18"
67,"C26826",,"9.1.18"
67,"C26841",,"9.1.18"
67,"C26871",,"9.1.18"
67,"C26889",,"9.1.18"
67,"C26895",,"9.1.18"
67,"C26922",,"9.1.18"
67,"C26952",,"9.1.18"
67,"C26958",,"9.1.18"
67,"C26964",,"9.1.18"
67,"C26991",,"9.1.18"
67,"C26994",,"9.1.18"
67,"C27000",,"9.1.18"
67,"C27003",,"9.1.18"
67,"C27021",,"9.1.18"
67,"C27024",,"9.1.18"
67,"C27027",,"9.1.18"
67,"C27084",,"9.1.18"
67,"C27105",,"9.1.18"
67,"C27111",,"9.1.18"
67,"C27120",,"9.1.18"
67,"C27141",,"9.1.18"
67,"C27195",,"9.1.18"
67,"C27201",,"9.1.18"
67,"C27240",,"9.1.18"
67,"C27243",,"9.1.18"
67,"C27252",,"9.1.18"
67,"C27264",,"9.1.18"
67,"C27270",,"9.1.18"
67,"C27333",,"9.1.18"
67,"C27429",,"9.1.18"
67,"C27432",,"9.1.18"
67,"C27441",,"9.1.18"
67,"C27450",,"9.1.18"
67,"C27462",,"9.1.18"
67,"C27486",,"9.1.18"
67,"C27510",,"9.1.18"
67,"C27513",,"9.1.18"
67,"C27546",,"9.1.18"
67,"C27549",,"9.1.18"
67,"C27573",,"9.1.18"
67,"C27609",,"9.1.18"
67,"C27636",,"9.1.18"
67,"C27675",,"9.1.18"
67,"C27696",,"9.1.18"
67,"C27717",,"9.1.18"
67,"C27729",,"9.1.18"
67,"C27738",,"9.1.18"
67,"C27771",,"9.1.18"
67,"C27774",,"9.1.18"
67,"C27777",,"9.1.18"
67,"C27780",,"9.1.18"
67,"C27789",,"9.1.18"
67,"C27795",,"9.1.18"
67,"C27816",,"9.1.18"
67,"C27828",,"9.1.18"
67,"C27834",,"9.1.18"
67,"C27846",,"9.1.18"
67,"C27849",,"9.1.18"
67,"C27855",,"9.1.18"
67,"C27954",,"9.1.18"
67,"C27960",,"9.1.18"
67,"C27981",,"9.1.18"
67,"C28038",,"9.1.18"
67,"C28044",,"9.1.18"
67,"C28146",,"9.1.18"
67,"C28164",,"9.1.18"
67,"C28176",,"9.1.18"
67,"C28179",,"9.1.18"
67,"C28188",,"9.1.18"
67,"C28191",,"9.1.18"
67,"C28194",,"9.1.18"
67,"C28200",,"9.1.18"
67,"C28236",,"9.1.18"
67,"C28239",,"9.1.18"
67,"C28299",,"9.1.18"
67,"C28326",,"9.1.18"
67,"C28344",,"9.1.18"
67,"C28350",,"9.1.18"
67,"C28416",,"9.1.18"
67,"C28425",,"9.1.18"
67,"C28440",,"9.1.18"
67,"C28449",,"9.1.18"
67,"C28467",,"9.1.18"
67,"C28503",,"9.1.18"
67,"C28554",,"9.1.18"
67,"C28563",,"9.1.18"
67,"C28572",,"9.1.18"
67,"C28590",,"9.1.18"
67,"C28602",,"9.1.18"
67,"C28605",,"9.1.18"
67,"C28620",,"9.1.18"
67,"C28641",,"9.1.18"
67,"C28737",,"9.1.18"
67,"C28746",,"9.1.18"
67,"C28758",,"9.1.18"
67,"C28764",,"9.1.18"
67,"C28812",,"9.1.18"
67,"C28815",,"9.1.18"
67,"C28830",,"9.1.18"
67,"C28839",,"9.1.18"
67,"C28851",,"9.1.18"
67,"C28881",,"9.1.18"
67,"C28887",,"9.1.18"
67,"C28893",,"9.1.18"
67,"C28896",,"9.1.18"
67,"C28899",,"9.1.18"
67,"C28917",,"9.1.18"
67,"C28938",,"9.1.18"
67,"C28992",,"9.1.18"
67,"C28995",,"9.1.18"
67,"C29064",,"9.1.18"
67,"C29091",,"9.1.18"
67,"C29121",,"9.1.18"
67,"C29151",,"9.1.18"
67,"C29169",,"9.1.18"
67,"C29178",,"9.1.18"
67,"C29196",,"9.1.18"
67,"C29223",,"9.1.18"
67,"C29229",,"9.1.18"
67,"C29235",,"9.1.18"
67,"C29238",,"9.1.18"
67,"C29247",,"9.1.18"
67,"C29295",,"9.1.18"
67,"C29331",,"9.1.18"
67,"C29334",,"9.1.18"
67,"C29358",,"9.1.18"
67,"C29388",,"9.1.18"
67,"C29391",,"9.1.18"
67,"C29394",,"9.1.18"
67,"C29415",,"9.1.18"
67,"C29427",,"9.1.18"
67,"C29433",,"9.1.18"
67,"C29478",,"9.1.18"
67,"C29481",,"9.1.18"
67,"C29487",,"9.1.18"
67,"C29490",,"9.1.18"
67,"C29514",,"9.1.18"
67,"C29535",,"9.1.18"
67,"C29565",,"9.1.18"
67,"C29574",,"9.1.18"
67,"C29577",,"9.1.18"
67,"C29607",,"9.1.18"
67,"C29619",,"9.1.18"
67,"C29679",,"9.1.18"
67,"C29697",,"9.1.18"
67,"C29703",,"9.1.18"
67,"C29718",,"9.1.18"
67,"C29727",,"9.1.18"
67,"C29739",,"9.1.18"
67,"C29757",,"9.1.18"
67,"C29772",,"9.1.18"
67,"C29775",,"9.1.18"
67,"C29823",,"9.1.18"
67,"C29853",,"9.1.18"
67,"C29880",,"9.1.18"
67,"C29883",,"9.1.18"
67,"C29904",,"9.1.18"
67,"C29961",,"9.1.18"
67,"C29982",,"9.1.18"
67,"C30012",,"9.1.18"
67,"C30018",,"9.1.18"
67,"C30051",,"9.1.18"
67,"C30087",,"9.1.18"
67,"C30141",,"9.1.18"
67,"C30144",,"9.1.18"
67,"C30147",,"9.1.18"
67,"C30180",,"9.1.18"
67,"C30189",,"9.1.18"
67,"C30195",,"9.1.18"
67,"C30273",,"9.1.18"
67,"C30279",,"9.1.18"
67,"C30306",,"9.1.18"
67,"C30312",,"9.1.18"
67,"C30318",,"9.1.18"
67,"C30351",,"9.1.18"
67,"C30384",,"9.1.18"
67,"C30387",,"9.1.18"
67,"C30456",,"9.1.18"
67,"C30462",,"9.1.18"
67,"C30495",,"9.1.18"
67,"C30498",,"9.1.18"
67,"C30501",,"9.1.18"
67,"C30504",,"9.1.18"
67,"C30528",,"9.1.18"
67,"C30549",,"9.1.18"
67,"C30564",,"9.1.18"
67,"C30600",,"9.1.18"
67,"C30606",,"9.1.18"
67,"C30684",,"9.1.18"
67,"C30687",,"9.1.18"
67,"C30702",,"9.1.18"
67,"C30711",,"9.1.18"
67,"C30714",,"9.1.18"
67,"C30720",,"9.1.18"
67,"C30780",,"9.1.18"
67,"C30783",,"9.1.18"
67,"C30822",,"9.1.18"
67,"C30825",,"9.1.18"
67,"C30849",,"9.1.18"
67,"C30852",,"9.1.18"
67,"C30855",,"9.1.18"
67,"C30897",,"9.1.18"
67,"C30903",,"9.1.18"
67,"C30906",,"9.1.18"
67,"C30909",,"9.1.18"
67,"C30921",,"9.1.18"
67,"C30924",,"9.1.18"
67,"C30936",,"9.1.18"
67,"C30942",,"9.1.18"
67,"C30963",,"9.1.18"
67,"C30984",,"9.1.18"
67,"C31053",,"9.1.18"
67,"C31077",,"9.1.18"
67,"C31098",,"9.1.18"
67,"C31119",,"9.1.18"
67,"C31125",,"9.1.18"
67,"C31194",,"9.1.18"
67,"C31197",,"9.1.18"
67,"C31200",,"9.1.18"
67,"C31203",,"9.1.18"
67,"C31206",,"9.1.18"
67,"C31221",,"9.1.18"
67,"C31239",,"9.1.18"
67,"C31251",,"9.1.18"
67,"C31281",,"9.1.18"
67,"C31287",,"9.1.18"
67,"C31308",,"9.1.18"
67,"C31311",,"9.1.18"
67,"C31314",,"9.1.18"
67,"C31317",,"9.1.18"
67,"C31329",,"9.1.18"
67,"C31332",,"9.1.18"
67,"C31335",,"9.1.18"
67,"C31350",,"9.1.18"
67,"C31359",,"9.1.18"
67,"C31365",,"9.1.18"
67,"C31440",,"9.1.18"
67,"C31443",,"9.1.18"
67,"C31461",,"9.1.18"
67,"C31500",,"9.1.18"
67,"C31506",,"9.1.18"
67,"C31509",,"9.1.18"
67,"C31512",,"9.1.18"
67,"C31548",,"9.1.18"
67,"C31554",,"9.1.18"
67,"C31560",,"9.1.18"
67,"C31569",,"9.1.18"
67,"C31572",,"9.1.18"
67,"C31575",,"9.1.18"
67,"C31578",,"9.1.18"
67,"C31617",,"9.1.18"
67,"C31623",,"9.1.18"
67,"C31626",,"9.1.18"
67,"C31650",,"9.1.18"
67,"C31665",,"9.1.18"
67,"C31698",,"9.1.18"
67,"C31701",,"9.1.18"
67,"C31704",,"9.1.18"
67,"C31725",,"9.1.18"
67,"C31728",,"9.1.18"
67,"C31788",,"9.1.18"
67,"C31818",,"9.1.18"
67,"C31833",,"9.1.18"
67,"C31836",,"9.1.18"
67,"C31878",,"9.1.18"
67,"C31914",,"9.1.18"
67,"C31941",,"9.1.18"
67,"C31968",,"9.1.18"
67,"C31980",,"9.1.18"
67,"C31983",,"9.1.18"
67,"C31998",,"9.1.18"
67,"C32010",,"9.1.18"
67,"C32040",,"9.1.18"
67,"C32076",,"9.1.18"
67,"C32109",,"9.1.18"
67,"C32118",,"9.1.18"
67,"C32124",,"9.1.18"
67,"C32130",,"9.1.18"
67,"C32154",,"9.1.18"
67,"C32157",,"9.1.18"
67,"C32163",,"9.1.18"
67,"C32187",,"9.1.18"
67,"C32259",,"9.1.18"
67,"C32262",,"9.1.18"
67,"C32265",,"9.1.18"
67,"C32271",,"9.1.18"
67,"C32274",,"9.1.18"
67,"C32280",,"9.1.18"
67,"C32283",,"9.1.18"
67,"C32289",,"9.1.18"
67,"C32298",,"9.1.18"
67,"C32322",,"9.1.18"
67,"C32328",,"9.1.18"
67,"C32361",,"9.1.18"
67,"C32367",,"9.1.18"
67,"C32388",,"9.1.18"
67,"C32403",,"9.1.18"
