HoHID,HHType,Cohort,StartDate,EndDate,Step
"C23742",1,1,2024-02-23,2024-02-29,"6.12.2.b"
"C23742",1,1,2024-02-25,2024-03-02,"6.12.2.b"
"C23742",1,1,2024-02-26,2024-03-03,"6.12.2.b"
"C23742",1,1,2024-02-28,2024-03-05,"6.12.2.b"
"C23742",1,1,2024-03-01,2024-03-07,"6.12.2.b"
"C23742",1,1,2024-03-02,2024-03-08,"6.12.2.b"
"C23742",1,1,2025-03-17,2025-03-23,"6.12.2.b"
"C23742",1,1,2025-03-21,2025-03-27,"6.12.2.b"
"C23742",1,1,2025-03-25,2025-03-31,"6.12.2.b"
"C23742",1,1,2025-03-26,2025-04-01,"6.12.2.b"
"C23742",1,1,2025-04-02,2025-04-08,"6.12.2.b"
"C23742",1,1,2025-04-03,2025-04-09,"6.12.2.b"
"C23742",1,1,2025-04-10,2025-04-16,"6.12.2.b"
"C23742",1,1,2025-04-12,2025-04-18,"6.12.2.b"
"C23742",1,1,2025-04-12,2025-11-09,"6.12.2.a"
"C23742",1,1,2025-04-14,2025-04-20,"6.12.2.b"
"C23742",1,1,2025-04-18,2025-04-24,"6.12.2.b"
"C23742",1,1,2025-04-20,2025-04-26,"6.12.2.b"
"C23742",1,1,2025-04-21,2025-04-27,"6.12.2.b"
"C23742",1,1,2025-04-23,2025-04-29,"6.12.2.b"
"C23742",1,1,2025-04-24,2025-04-30,"6.12.2.b"
"C23742",1,1,2025-04-26,2025-05-02,"6.12.2.b"
"C23742",1,1,2025-04-27,2025-05-03,"6.12.2.b"
"C23742",1,1,2025-05-03,2025-05-09,"6.12.2.b"
"C23742",1,1,2025-05-05,2025-05-11,"6.12.2.b"
"C23742",1,1,2025-05-06,2025-05-12,"6.12.2.b"
"C23742",1,1,2025-05-07,2025-05-13,"6.12.2.b"
"C23742",1,1,2025-05-08,2025-05-14,"6.12.2.b"
"C23742",1,1,2025-05-09,2025-05-15,"6.12.2.b"
"C23742",1,1,2025-05-12,2025-05-18,"6.12.2.b"
"C23742",1,1,2025-05-13,2025-05-19,"6.12.2.b"
"C23742",1,1,2025-05-16,2025-05-22,"6.12.2.b"
"C23742",1,1,2025-05-17,2025-05-23,"6.12.2.b"
"C23742",1,1,2025-05-18,2025-05-24,"6.12.2.b"
"C23742",1,1,2025-05-20,2025-05-26,"6.12.2.b"
"C23742",1,1,2026-02-01,2026-02-07,"6.12.2.b"
"C23745",1,1,2023-12-20,2024-01-01,"6.12.2.a"
"C23745",1,1,2024-01-01,2024-01-07,"6.12.2.b"
"C23745",1,1,2024-11-13,2024-11-19,"6.12.2.b"
"C23745",1,1,2024-11-14,2024-11-20,"6.12.2.b"
"C23745",1,1,2024-11-15,2024-11-21,"6.12.2.b"
"C23745",1,1,2024-11-17,2024-11-23,"6.12.2.b"
"C23745",1,1,2024-11-18,2024-11-24,"6.12.2.b"
"C23745",1,1,2024-11-19,2024-11-25,"6.12.2.b"
"C23745",1,1,2024-11-20,2024-11-26,"6.12.2.b"
"C23745",1,1,2024-11-22,2024-11-28,"6.12.2.b"
"C23745",1,1,2024-11-23,2024-11-29,"6.12.2.b"
"C23745",1,1,2024-11-24,2024-11-30,"6.12.2.b"
"C23745",1,1,2024-11-25,2024-12-23,"6.12.2.a"
"C23745",1,1,2024-12-15,2025-10-30,"6.12.2.a"
"C23745",1,1,2024-12-20,2024-12-26,"6.12.2.b"
"C23745",1,1,2024-12-22,2024-12-28,"6.12.2.b"
"C23745",1,1,2024-12-25,2024-12-31,"6.12.2.b"
"C23745",1,1,2024-12-29,2025-01-04,"6.12.2.b"
"C23745",1,1,2024-12-30,2025-01-05,"6.12.2.b"
"C23745",1,1,2024-12-31,2025-01-06,"6.12.2.b"
"C23745",1,1,2025-01-01,2025-01-07,"6.12.2.b"
"C23745",1,1,2025-01-03,2025-01-09,"6.12.2.b"
"C23745",1,1,2025-01-04,2025-01-10,"6.12.2.b"
"C23745",1,1,2025-01-05,2025-01-11,"6.12.2.b"
"C23745",1,1,2025-01-06,2025-01-12,"6.12.2.b"
"C23745",1,1,2025-01-07,2025-01-13,"6.12.2.b"
"C23745",1,1,2025-01-08,2025-01-14,"6.12.2.b"
"C23745",1,1,2025-01-10,2025-01-16,"6.12.2.b"
"C23745",1,1,2025-01-11,2025-01-17,"6.12.2.b"
"C23745",1,1,2025-01-12,2025-01-18,"6.12.2.b"
"C23745",1,1,2025-01-13,2025-01-19,"6.12.2.b"
"C23745",1,1,2025-01-14,2025-01-20,"6.12.2.b"
"C23745",1,1,2025-01-15,2025-01-21,"6.12.2.b"
"C23745",1,1,2025-01-16,2025-01-22,"6.12.2.b"
"C23745",1,1,2025-01-17,2025-01-23,"6.12.2.b"
"C23745",1,1,2025-01-18,2025-01-24,"6.12.2.b"
"C23745",1,1,2025-01-19,2025-01-25,"6.12.2.b"
"C23745",1,1,2025-01-20,2025-01-26,"6.12.2.b"
"C23745",1,1,2025-01-21,2025-01-27,"6.12.2.b"
"C23745",1,1,2025-01-22,2025-01-28,"6.12.2.b"
"C23745",1,1,2025-01-23,2025-01-29,"6.12.2.b"
"C23745",1,1,2025-01-24,2025-01-30,"6.12.2.b"
"C23745",1,1,2025-01-25,2025-01-31,"6.12.2.b"
"C23745",1,1,2025-01-26,2025-02-01,"6.12.2.b"
"C23745",1,1,2025-01-27,2025-02-02,"6.12.2.b"
"C23745",1,1,2025-01-30,2025-02-05,"6.12.2.b"
"C23745",1,1,2025-01-31,2025-02-06,"6.12.2.b"
"C23745",1,1,2025-02-04,2025-02-10,"6.12.2.b"
"C23745",1,1,2025-02-05,2025-02-11,"6.12.2.b"
"C23745",1,1,2025-02-06,2025-02-12,"6.12.2.b"
"C23745",1,1,2025-02-07,2025-02-13,"6.12.2.b"
"C23745",1,1,2025-02-10,2025-02-16,"6.12.2.b"
"C23745",1,1,2025-02-13,2025-02-19,"6.12.2.b"
"C23745",1,1,2025-02-15,2025-02-21,"6.12.2.b"
"C23745",1,1,2025-02-16,2025-02-22,"6.12.2.b"
"C23745",1,1,2025-02-24,2025-03-02,"6.12.2.b"
"C23745",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C23994",1,1,2024-08-17,2024-09-23,"6.12.2.a"
"C23994",1,1,2024-09-20,2025-10-07,"6.12.2.a"
"C24057",1,1,2024-01-04,2024-01-10,"6.12.2.b"
"C24057",1,1,2024-01-05,2024-01-11,"6.12.2.b"
"C24057",1,1,2024-01-06,2024-01-12,"6.12.2.b"
"C24057",1,1,2024-01-07,2024-01-13,"6.12.2.b"
"C24057",1,1,2024-01-08,2024-01-14,"6.12.2.b"
"C24057",1,1,2024-01-10,2024-01-16,"6.12.2.b"
"C24057",1,1,2024-01-11,2024-01-17,"6.12.2.b"
"C24057",1,1,2024-01-12,2024-01-18,"6.12.2.b"
"C24057",1,1,2024-01-13,2024-01-19,"6.12.2.b"
"C24057",1,1,2024-01-14,2024-01-20,"6.12.2.b"
"C24057",1,1,2024-01-15,2024-01-21,"6.12.2.b"
"C24057",1,1,2024-01-17,2024-01-23,"6.12.2.b"
"C24057",1,1,2024-01-18,2024-01-24,"6.12.2.b"
"C24057",1,1,2024-01-19,2024-01-25,"6.12.2.b"
"C24057",1,1,2024-01-20,2024-01-26,"6.12.2.b"
"C24057",1,1,2024-01-21,2024-01-27,"6.12.2.b"
"C24057",1,1,2024-01-22,2024-01-28,"6.12.2.b"
"C24057",1,1,2024-01-23,2024-01-29,"6.12.2.b"
"C24057",1,1,2024-01-24,2024-01-30,"6.12.2.b"
"C24057",1,1,2024-01-25,2024-01-31,"6.12.2.b"
"C24057",1,1,2024-01-26,2024-02-01,"6.12.2.b"
"C24057",1,1,2024-01-27,2024-02-02,"6.12.2.b"
"C24057",1,1,2024-01-28,2024-02-03,"6.12.2.b"
"C24057",1,1,2024-01-29,2024-02-04,"6.12.2.b"
"C24057",1,1,2024-01-30,2024-02-05,"6.12.2.b"
"C24057",1,1,2024-01-31,2024-02-06,"6.12.2.b"
"C24057",1,1,2024-02-01,2024-02-07,"6.12.2.b"
"C24057",1,1,2024-02-02,2024-02-08,"6.12.2.b"
"C24057",1,1,2024-02-03,2024-02-09,"6.12.2.b"
"C24057",1,1,2024-02-04,2024-02-10,"6.12.2.b"
"C24057",1,1,2024-02-05,2024-02-11,"6.12.2.b"
"C24057",1,1,2024-02-06,2024-02-12,"6.12.2.b"
"C24057",1,1,2024-02-07,2024-02-13,"6.12.2.b"
"C24057",1,1,2024-02-08,2024-02-14,"6.12.2.b"
"C24057",1,1,2024-02-09,2024-02-15,"6.12.2.b"
"C24057",1,1,2024-02-10,2024-02-16,"6.12.2.b"
"C24057",1,1,2024-02-11,2024-02-17,"6.12.2.b"
"C24057",1,1,2024-02-11,2026-02-10,"6.12.2.a"
"C24057",1,1,2024-02-13,2024-02-19,"6.12.2.b"
"C24057",1,1,2024-02-14,2024-02-20,"6.12.2.b"
"C24057",1,1,2024-02-15,2024-02-21,"6.12.2.b"
"C24057",1,1,2024-02-16,2024-02-22,"6.12.2.b"
"C24057",1,1,2024-02-17,2024-02-23,"6.12.2.b"
"C24057",1,1,2024-02-18,2024-02-24,"6.12.2.b"
"C24057",1,1,2024-02-21,2024-02-27,"6.12.2.b"
"C24057",1,1,2024-02-23,2024-02-29,"6.12.2.b"
"C24057",1,1,2024-02-24,2024-03-01,"6.12.2.b"
"C24093",1,1,2024-04-01,2024-04-07,"6.12.2.b"
"C24093",1,1,2024-04-08,2024-04-14,"6.12.2.b"
"C24093",1,1,2024-04-24,2024-04-30,"6.12.2.b"
"C24093",1,1,2024-05-22,2024-05-28,"6.12.2.b"
"C24093",1,1,2024-12-16,2024-12-22,"6.12.2.b"
"C24093",1,1,2024-12-17,2024-12-23,"6.12.2.b"
"C24093",1,1,2024-12-19,2024-12-25,"6.12.2.b"
"C24093",1,1,2024-12-20,2024-12-26,"6.12.2.b"
"C24093",1,1,2024-12-21,2024-12-27,"6.12.2.b"
"C24093",1,1,2024-12-22,2024-12-28,"6.12.2.b"
"C24093",1,1,2024-12-24,2024-12-30,"6.12.2.b"
"C24093",1,1,2024-12-25,2024-12-31,"6.12.2.b"
"C24093",1,1,2024-12-26,2025-01-01,"6.12.2.b"
"C24093",1,1,2024-12-27,2025-01-02,"6.12.2.b"
"C24093",1,1,2024-12-28,2025-01-03,"6.12.2.b"
"C24093",1,1,2024-12-29,2025-01-04,"6.12.2.b"
"C24093",1,1,2024-12-30,2025-01-05,"6.12.2.b"
"C24093",1,1,2024-12-31,2025-01-06,"6.12.2.b"
"C24093",1,1,2025-01-01,2025-01-07,"6.12.2.b"
"C24093",1,1,2025-01-02,2025-01-08,"6.12.2.b"
"C24093",1,1,2025-01-03,2025-01-09,"6.12.2.b"
"C24093",1,1,2025-01-04,2025-01-10,"6.12.2.b"
"C24093",1,1,2025-01-05,2025-01-11,"6.12.2.b"
"C24093",1,1,2025-01-06,2025-01-12,"6.12.2.b"
"C24093",1,1,2025-01-07,2025-01-13,"6.12.2.b"
"C24093",1,1,2025-01-08,2025-01-14,"6.12.2.b"
"C24093",1,1,2025-01-09,2025-01-15,"6.12.2.b"
"C24093",1,1,2025-01-11,2025-01-17,"6.12.2.b"
"C24093",1,1,2025-01-12,2025-01-18,"6.12.2.b"
"C24093",1,1,2025-01-14,2025-01-20,"6.12.2.b"
"C24093",1,1,2025-01-14,2025-06-15,"6.12.2.a"
"C24093",1,1,2025-01-18,2025-01-24,"6.12.2.b"
"C24093",1,1,2025-01-19,2025-01-25,"6.12.2.b"
"C24093",1,1,2025-06-15,2026-09-30,"6.12.2.a"
"C24093",1,1,2025-06-16,2025-06-22,"6.12.2.b"
"C24093",1,1,2025-06-18,2025-06-24,"6.12.2.b"
"C24102",1,1,2024-01-16,2024-01-22,"6.12.2.b"
"C24102",1,1,2024-01-17,2024-01-23,"6.12.2.b"
"C24102",1,1,2024-01-18,2024-01-24,"6.12.2.b"
"C24102",1,1,2024-01-19,2024-01-25,"6.12.2.b"
"C24102",1,1,2024-01-21,2024-01-27,"6.12.2.b"
"C24102",1,1,2024-01-22,2024-01-28,"6.12.2.b"
"C24102",1,1,2024-01-26,2024-02-01,"6.12.2.b"
"C24102",1,1,2024-01-28,2024-02-03,"6.12.2.b"
"C24102",1,1,2024-01-29,2024-02-04,"6.12.2.b"
"C24102",1,1,2024-01-29,2024-06-22,"6.12.2.a"
"C24102",1,1,2024-01-30,2024-02-05,"6.12.2.b"
"C24102",1,1,2024-01-31,2024-02-06,"6.12.2.b"
"C24102",1,1,2024-02-01,2024-02-07,"6.12.2.b"
"C24102",1,1,2024-02-03,2024-02-09,"6.12.2.b"
"C24102",1,1,2024-02-09,2024-02-15,"6.12.2.b"
"C24102",1,1,2024-02-11,2024-02-17,"6.12.2.b"
"C24102",1,1,2024-10-22,2024-11-02,"6.12.2.a"
"C24102",1,1,2024-10-28,2024-11-17,"6.12.2.a"
"C24102",1,1,2024-11-14,2024-12-01,"6.12.2.a"
"C24102",1,1,2024-11-26,2024-12-03,"6.12.2.a"
"C24102",1,1,2024-11-28,2024-12-06,"6.12.2.a"
"C24102",1,1,2024-12-01,2024-12-21,"6.12.2.a"
"C24102",1,1,2024-12-02,2025-10-31,"6.12.2.a"
"C24102",1,1,2024-12-23,2025-02-04,"6.12.2.a"
"C24102",1,1,2025-02-16,2025-02-22,"6.12.2.b"
"C24102",1,1,2026-01-25,2026-02-17,"6.12.2.a"
"C24102",1,1,2026-04-20,2026-09-30,"6.12.2.a"
"C24837",1,1,2024-12-19,2024-12-25,"6.12.2.b"
"C24837",1,1,2024-12-21,2024-12-27,"6.12.2.b"
"C24837",1,1,2024-12-22,2024-12-28,"6.12.2.b"
"C24837",1,1,2024-12-23,2024-12-29,"6.12.2.b"
"C24837",1,1,2024-12-24,2024-12-30,"6.12.2.b"
"C24837",1,1,2024-12-25,2024-12-31,"6.12.2.b"
"C24837",1,1,2024-12-26,2025-01-01,"6.12.2.b"
"C24837",1,1,2024-12-27,2025-01-02,"6.12.2.b"
"C24837",1,1,2024-12-28,2025-01-03,"6.12.2.b"
"C24837",1,1,2024-12-29,2025-01-04,"6.12.2.b"
"C24837",1,1,2024-12-31,2025-01-06,"6.12.2.b"
"C24837",1,1,2025-01-02,2025-01-08,"6.12.2.b"
"C24837",1,1,2025-01-05,2025-01-11,"6.12.2.b"
"C24837",1,1,2025-01-06,2025-01-12,"6.12.2.b"
"C24837",1,1,2025-01-07,2025-01-13,"6.12.2.b"
"C24837",1,1,2025-01-08,2025-01-14,"6.12.2.b"
"C24837",1,1,2025-01-10,2025-01-16,"6.12.2.b"
"C24837",1,1,2025-01-12,2025-01-18,"6.12.2.b"
"C24837",1,1,2025-01-13,2025-01-19,"6.12.2.b"
"C24837",1,1,2025-01-15,2025-01-21,"6.12.2.b"
"C24837",1,1,2025-01-17,2025-01-23,"6.12.2.b"
"C24837",1,1,2025-01-19,2025-01-25,"6.12.2.b"
"C24837",1,1,2025-01-20,2025-01-26,"6.12.2.b"
"C24837",1,1,2025-01-21,2025-01-27,"6.12.2.b"
"C24837",1,1,2025-01-23,2025-01-29,"6.12.2.b"
"C24837",1,1,2025-01-25,2025-01-31,"6.12.2.b"
"C24837",1,1,2025-01-27,2025-02-02,"6.12.2.b"
"C24837",1,1,2025-01-29,2025-02-04,"6.12.2.b"
"C24837",1,1,2025-01-31,2025-02-06,"6.12.2.b"
"C24837",1,1,2025-01-31,2025-11-17,"6.12.2.a"
"C24837",1,1,2025-02-01,2025-02-07,"6.12.2.b"
"C24837",1,1,2025-02-02,2025-02-08,"6.12.2.b"
"C24837",1,1,2025-02-03,2025-02-09,"6.12.2.b"
"C24837",1,1,2025-02-04,2025-02-10,"6.12.2.b"
"C24837",1,1,2025-02-05,2025-02-11,"6.12.2.b"
"C24837",1,1,2025-02-07,2025-02-13,"6.12.2.b"
"C24837",1,1,2025-02-08,2025-02-14,"6.12.2.b"
"C24837",1,1,2025-02-09,2025-02-15,"6.12.2.b"
"C24837",1,1,2025-02-10,2025-02-16,"6.12.2.b"
"C24837",1,1,2025-02-11,2025-02-17,"6.12.2.b"
"C24837",1,1,2025-02-14,2025-02-20,"6.12.2.b"
"C24837",1,1,2025-02-17,2025-02-23,"6.12.2.b"
"C24837",1,1,2025-02-18,2025-02-24,"6.12.2.b"
"C24837",1,1,2025-02-19,2025-02-25,"6.12.2.b"
"C24837",1,1,2025-02-20,2025-02-26,"6.12.2.b"
"C24837",1,1,2025-02-22,2025-02-28,"6.12.2.b"
"C24837",1,1,2025-02-24,2025-03-02,"6.12.2.b"
"C24837",1,1,2025-02-25,2025-03-03,"6.12.2.b"
"C24837",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C24837",1,1,2025-02-28,2025-03-06,"6.12.2.b"
"C24837",1,1,2025-03-01,2025-03-07,"6.12.2.b"
"C24837",1,1,2025-03-02,2025-03-08,"6.12.2.b"
"C24837",1,1,2025-03-04,2025-03-10,"6.12.2.b"
"C24837",1,1,2025-03-05,2025-03-11,"6.12.2.b"
"C24837",1,1,2025-03-06,2025-03-12,"6.12.2.b"
"C24837",1,1,2025-03-08,2025-03-14,"6.12.2.b"
"C24837",1,1,2025-03-09,2025-03-15,"6.12.2.b"
"C24837",1,1,2025-03-10,2025-03-16,"6.12.2.b"
"C24837",1,1,2025-03-11,2025-03-17,"6.12.2.b"
"C24837",1,1,2025-03-12,2025-03-18,"6.12.2.b"
"C24837",1,1,2025-03-13,2025-03-19,"6.12.2.b"
"C24837",1,1,2025-03-14,2025-03-20,"6.12.2.b"
"C24837",1,1,2025-03-15,2025-03-21,"6.12.2.b"
"C24837",1,1,2025-03-16,2025-03-22,"6.12.2.b"
"C24837",1,1,2025-03-18,2025-03-24,"6.12.2.b"
"C24837",1,1,2025-03-20,2025-03-26,"6.12.2.b"
"C24837",1,1,2025-03-22,2025-03-28,"6.12.2.b"
"C24837",1,1,2025-03-23,2025-03-29,"6.12.2.b"
"C24837",1,1,2025-03-25,2025-03-31,"6.12.2.b"
"C24837",1,1,2025-03-26,2025-04-01,"6.12.2.b"
"C24837",1,1,2025-03-28,2025-04-03,"6.12.2.b"
"C24837",1,1,2025-03-29,2025-04-04,"6.12.2.b"
"C24837",1,1,2025-03-30,2025-04-05,"6.12.2.b"
"C24837",1,1,2025-03-31,2025-04-06,"6.12.2.b"
"C24837",1,1,2025-04-01,2025-04-07,"6.12.2.b"
"C24837",1,1,2025-04-02,2025-04-08,"6.12.2.b"
"C24837",1,1,2025-04-03,2025-04-09,"6.12.2.b"
"C24837",1,1,2025-04-06,2025-04-12,"6.12.2.b"
"C24837",1,1,2025-04-08,2025-04-14,"6.12.2.b"
"C24837",1,1,2025-04-09,2025-04-15,"6.12.2.b"
"C24837",1,1,2025-04-11,2025-04-17,"6.12.2.b"
"C25020",1,1,2024-03-23,2024-03-29,"6.12.2.b"
"C25020",1,1,2024-03-25,2024-03-31,"6.12.2.b"
"C25020",1,1,2024-03-26,2024-04-01,"6.12.2.b"
"C25020",1,1,2024-03-29,2024-04-04,"6.12.2.b"
"C25020",1,1,2024-03-31,2024-04-06,"6.12.2.b"
"C25020",1,1,2024-04-03,2024-04-09,"6.12.2.b"
"C25020",1,1,2024-04-04,2024-04-10,"6.12.2.b"
"C25020",1,1,2024-04-06,2024-04-12,"6.12.2.b"
"C25020",1,1,2024-04-09,2024-04-15,"6.12.2.b"
"C25020",1,1,2024-04-10,2024-04-16,"6.12.2.b"
"C25020",1,1,2024-04-13,2024-04-19,"6.12.2.b"
"C25020",1,1,2024-04-15,2024-04-21,"6.12.2.b"
"C25020",1,1,2024-04-16,2024-04-22,"6.12.2.b"
"C25020",1,1,2024-04-19,2024-04-25,"6.12.2.b"
"C25020",1,1,2024-04-19,2026-02-10,"6.12.2.a"
"C25020",1,1,2024-04-20,2024-04-26,"6.12.2.b"
"C25020",1,1,2024-04-21,2024-04-27,"6.12.2.b"
"C25020",1,1,2024-04-22,2024-04-28,"6.12.2.b"
"C25020",1,1,2024-04-24,2024-04-30,"6.12.2.b"
"C25020",1,1,2024-04-30,2024-05-06,"6.12.2.b"
"C25020",1,1,2024-05-01,2024-05-07,"6.12.2.b"
"C25161",1,1,2024-04-01,2024-04-07,"6.12.2.b"
"C25161",1,1,2024-04-05,2024-04-11,"6.12.2.b"
"C25161",1,1,2024-04-06,2024-04-12,"6.12.2.b"
"C25161",1,1,2024-04-10,2024-04-16,"6.12.2.b"
"C25161",1,1,2024-04-12,2024-04-18,"6.12.2.b"
"C25161",1,1,2024-04-14,2024-04-20,"6.12.2.b"
"C25161",1,1,2024-04-17,2024-04-23,"6.12.2.b"
"C25161",1,1,2024-04-19,2024-04-25,"6.12.2.b"
"C25161",1,1,2024-04-19,2026-02-10,"6.12.2.a"
"C25161",1,1,2024-04-21,2024-04-27,"6.12.2.b"
"C25161",1,1,2024-04-23,2024-04-29,"6.12.2.b"
"C25161",1,1,2024-04-24,2024-04-30,"6.12.2.b"
"C25161",1,1,2024-04-25,2024-05-01,"6.12.2.b"
"C25161",1,1,2024-04-27,2024-05-03,"6.12.2.b"
"C25161",1,1,2024-04-29,2024-05-05,"6.12.2.b"
"C25161",1,1,2024-04-30,2024-05-06,"6.12.2.b"
"C25161",1,1,2024-05-02,2024-05-08,"6.12.2.b"
"C25161",1,1,2024-05-03,2024-05-09,"6.12.2.b"
"C25161",1,1,2024-05-07,2024-05-13,"6.12.2.b"
"C25161",1,1,2024-05-10,2024-05-16,"6.12.2.b"
"C25161",1,1,2024-05-11,2024-05-17,"6.12.2.b"
"C25161",1,1,2024-05-15,2024-05-21,"6.12.2.b"
"C25161",1,1,2024-05-17,2024-05-23,"6.12.2.b"
"C25161",1,1,2024-05-24,2024-05-30,"6.12.2.b"
"C25161",1,1,2024-05-29,2024-06-04,"6.12.2.b"
"C25161",1,1,2024-06-04,2024-06-10,"6.12.2.b"
"C25161",1,1,2024-06-05,2024-06-11,"6.12.2.b"
"C25743",2,1,2025-06-14,2025-06-20,"6.12.2.b"
"C25743",2,1,2025-06-16,2025-06-22,"6.12.2.b"
"C25743",2,1,2025-06-27,2025-07-03,"6.12.2.b"
"C25743",2,1,2025-06-29,2025-07-05,"6.12.2.b"
"C25743",2,1,2025-07-02,2025-07-08,"6.12.2.b"
"C25743",2,1,2025-07-07,2025-07-13,"6.12.2.b"
"C25743",2,1,2025-07-11,2025-07-17,"6.12.2.b"
"C25743",2,1,2025-07-24,2025-07-30,"6.12.2.b"
"C25743",2,1,2025-08-03,2025-08-09,"6.12.2.b"
"C25743",2,1,2025-08-07,2025-08-13,"6.12.2.b"
"C25743",2,1,2025-08-13,2025-08-19,"6.12.2.b"
"C25743",2,1,2025-08-22,2025-08-28,"6.12.2.b"
"C25743",2,1,2025-08-24,2025-08-30,"6.12.2.b"
"C25743",2,1,2025-08-24,2026-02-05,"6.12.2.a"
"C25743",2,1,2025-08-25,2025-08-31,"6.12.2.b"
"C25743",2,1,2025-08-26,2025-09-01,"6.12.2.b"
"C25743",2,1,2025-09-01,2025-09-07,"6.12.2.b"
"C25743",2,1,2025-09-04,2025-09-10,"6.12.2.b"
"C25743",2,1,2025-09-05,2025-09-11,"6.12.2.b"
"C25743",2,1,2025-09-06,2025-09-12,"6.12.2.b"
"C25743",2,1,2025-09-07,2025-09-13,"6.12.2.b"
"C25743",2,1,2025-09-12,2025-09-18,"6.12.2.b"
"C25743",2,1,2025-09-20,2025-09-26,"6.12.2.b"
"C25746",1,1,2024-05-07,2024-05-13,"6.12.2.b"
"C25746",1,1,2024-05-08,2024-05-14,"6.12.2.b"
"C25746",1,1,2024-05-10,2024-05-16,"6.12.2.b"
"C25746",1,1,2024-05-11,2024-05-17,"6.12.2.b"
"C25746",1,1,2024-05-13,2024-05-19,"6.12.2.b"
"C25746",1,1,2024-05-14,2024-05-20,"6.12.2.b"
"C25746",1,1,2024-06-01,2024-06-07,"6.12.2.b"
"C25746",1,1,2024-06-02,2024-06-08,"6.12.2.b"
"C25746",1,1,2024-06-03,2024-06-09,"6.12.2.b"
"C25746",1,1,2024-06-04,2024-06-10,"6.12.2.b"
"C25746",1,1,2024-06-05,2024-06-11,"6.12.2.b"
"C25746",1,1,2024-06-07,2024-06-13,"6.12.2.b"
"C25746",1,1,2024-06-08,2024-06-14,"6.12.2.b"
"C25746",1,1,2024-06-09,2024-06-15,"6.12.2.b"
"C25746",1,1,2024-06-11,2024-06-17,"6.12.2.b"
"C25746",1,1,2024-06-16,2024-06-22,"6.12.2.b"
"C25746",1,1,2024-06-18,2024-06-24,"6.12.2.b"
"C25746",1,1,2024-06-19,2024-06-25,"6.12.2.b"
"C25746",1,1,2024-06-20,2024-06-26,"6.12.2.b"
"C25746",1,1,2024-06-21,2024-06-27,"6.12.2.b"
"C25746",1,1,2024-06-22,2024-06-28,"6.12.2.b"
"C25746",1,1,2024-06-23,2024-06-29,"6.12.2.b"
"C25746",1,1,2024-06-24,2024-06-30,"6.12.2.b"
"C25746",1,1,2024-06-25,2024-07-01,"6.12.2.b"
"C25746",1,1,2024-06-26,2024-07-02,"6.12.2.b"
"C25746",1,1,2024-06-28,2024-07-04,"6.12.2.b"
"C25746",1,1,2024-06-29,2024-07-05,"6.12.2.b"
"C25746",1,1,2024-06-30,2024-07-06,"6.12.2.b"
"C25746",1,1,2024-07-01,2024-07-07,"6.12.2.b"
"C25746",1,1,2025-02-10,2025-02-16,"6.12.2.b"
"C25746",1,1,2025-02-13,2025-02-19,"6.12.2.b"
"C25746",1,1,2025-02-14,2025-02-20,"6.12.2.b"
"C25746",1,1,2025-02-15,2025-02-21,"6.12.2.b"
"C25746",1,1,2025-02-16,2025-02-22,"6.12.2.b"
"C25746",1,1,2025-02-17,2025-02-23,"6.12.2.b"
"C25746",1,1,2025-02-20,2025-02-26,"6.12.2.b"
"C25746",1,1,2025-02-22,2025-02-28,"6.12.2.b"
"C25746",1,1,2025-02-23,2025-03-01,"6.12.2.b"
"C25746",1,1,2025-02-24,2025-03-02,"6.12.2.b"
"C25746",1,1,2025-02-26,2025-03-04,"6.12.2.b"
"C25746",1,1,2025-02-28,2025-03-06,"6.12.2.b"
"C25746",1,1,2025-03-01,2025-03-07,"6.12.2.b"
"C25746",1,1,2025-03-23,2025-03-29,"6.12.2.b"
"C25746",1,1,2025-03-23,2026-02-10,"6.12.2.a"
"C25746",1,1,2025-06-15,2025-06-21,"6.12.2.b"
"C25746",1,1,2025-06-18,2025-06-24,"6.12.2.b"
"C25746",1,1,2025-07-11,2025-07-17,"6.12.2.b"
"C25746",1,1,2025-07-13,2025-07-19,"6.12.2.b"
"C25746",1,1,2025-07-16,2025-07-22,"6.12.2.b"
"C25746",1,1,2025-07-18,2025-07-24,"6.12.2.b"
"C25746",1,1,2025-08-16,2025-08-22,"6.12.2.b"
"C25746",1,1,2025-08-18,2025-08-24,"6.12.2.b"
"C25746",1,1,2025-08-20,2025-08-26,"6.12.2.b"
"C25746",1,1,2025-08-24,2025-08-30,"6.12.2.b"
"C25833",1,1,2024-09-16,2024-09-22,"6.12.2.b"
"C25833",1,1,2024-09-24,2024-09-30,"6.12.2.b"
"C25833",1,1,2024-10-09,2024-10-15,"6.12.2.b"
"C25833",1,1,2025-03-18,2025-03-24,"6.12.2.b"
"C25833",1,1,2025-03-22,2025-03-28,"6.12.2.b"
"C25833",1,1,2025-03-23,2025-03-29,"6.12.2.b"
"C25833",1,1,2025-03-24,2025-03-30,"6.12.2.b"
"C25833",1,1,2025-03-26,2025-04-01,"6.12.2.b"
"C25833",1,1,2025-03-28,2025-04-03,"6.12.2.b"
"C25833",1,1,2025-03-29,2025-04-04,"6.12.2.b"
"C25833",1,1,2025-03-30,2025-04-05,"6.12.2.b"
"C25833",1,1,2025-03-31,2025-04-06,"6.12.2.b"
