HoHID,HHType,Cohort,StartDate,EndDate,Step
"C22347",1,-2,2023-10-06,2023-10-17,"7.11.2.a"
"C22347",1,-2,2023-10-14,2023-12-25,"7.11.2.a"
"C22362",1,-1,2023-11-13,2023-11-22,"7.11.2.a"
"C22362",1,-1,2023-11-20,2023-12-21,"7.11.2.a"
"C22362",1,-1,2023-12-18,2024-02-04,"7.11.2.a"
"C22362",1,-1,2024-01-05,2024-02-05,"7.11.2.a"
"C22362",1,-1,2024-02-01,2025-01-04,"7.11.2.a"
"C22494",1,0,2023-10-12,2024-01-29,"7.11.2.a"
"C22494",1,0,2025-10-09,2026-02-20,"7.11.2.a"
"C22494",1,0,2026-02-17,2026-03-24,"7.11.2.a"
"C22521",1,-2,2023-10-29,2023-11-05,"7.11.2.a"
"C22521",1,-2,2023-10-30,2023-11-22,"7.11.2.a"
"C22590",1,-2,2023-10-17,2023-11-03,"7.11.2.a"
"C22590",1,-2,2023-10-30,2023-11-18,"7.11.2.a"
"C22590",1,-1,2023-10-17,2023-11-03,"7.11.2.a"
"C22590",1,-1,2023-10-30,2023-11-18,"7.11.2.a"
"C22590",1,-1,2024-04-20,2024-04-26,"7.11.2.b"
"C22590",1,-1,2025-01-28,2025-02-04,"7.11.2.a"
"C22590",1,-1,2025-01-29,2025-02-04,"7.11.2.b"
"C22704",1,-2,2023-10-13,2023-10-30,"7.11.2.a"
"C22704",1,-2,2023-10-25,2023-11-07,"7.11.2.a"
"C22704",1,-2,2023-11-02,2023-11-12,"7.11.2.a"
"C22704",1,-2,2023-11-07,2023-11-26,"7.11.2.a"
"C22719",1,0,2025-11-23,2025-12-29,"7.11.2.a"
"C22719",1,0,2025-12-27,2026-03-03,"7.11.2.a"
"C22773",1,-2,2023-10-29,2023-11-04,"7.11.2.b"
"C22773",1,-2,2023-10-30,2023-11-05,"7.11.2.b"
"C22773",1,-2,2023-10-31,2023-11-06,"7.11.2.b"
"C22773",1,-2,2023-11-01,2023-11-07,"7.11.2.b"
"C22773",1,-2,2023-11-02,2023-11-08,"7.11.2.b"
"C22773",1,-2,2023-11-03,2023-11-09,"7.11.2.b"
"C22773",1,-2,2023-11-04,2023-11-10,"7.11.2.b"
"C22773",1,-2,2023-11-05,2023-11-11,"7.11.2.b"
"C22773",1,-2,2023-11-06,2023-11-12,"7.11.2.b"
"C22773",1,-2,2023-11-07,2023-11-13,"7.11.2.b"
"C22773",1,-2,2023-11-08,2023-11-14,"7.11.2.b"
"C22773",1,-2,2023-11-09,2023-11-15,"7.11.2.b"
"C22773",1,-2,2023-11-11,2023-11-17,"7.11.2.b"
"C22773",1,-2,2023-11-12,2023-11-18,"7.11.2.b"
"C22773",1,-2,2023-11-13,2023-11-19,"7.11.2.b"
"C22773",1,-2,2023-11-14,2023-11-20,"7.11.2.b"
"C22773",1,-2,2023-11-15,2023-11-21,"7.11.2.b"
"C22773",1,-2,2023-11-16,2023-11-22,"7.11.2.b"
"C22773",1,-2,2023-11-17,2023-11-23,"7.11.2.b"
"C22773",1,-2,2023-11-18,2023-11-24,"7.11.2.b"
"C22773",1,-2,2023-11-18,2024-03-22,"7.11.2.a"
"C22773",1,-2,2023-11-19,2023-11-25,"7.11.2.b"
"C22773",1,-2,2023-11-20,2023-11-26,"7.11.2.b"
"C22773",1,-2,2023-11-21,2023-11-27,"7.11.2.b"
"C22773",1,-2,2023-11-22,2023-11-28,"7.11.2.b"
"C22773",1,-2,2023-11-23,2023-11-29,"7.11.2.b"
"C22773",1,-2,2023-11-24,2023-11-30,"7.11.2.b"
"C22773",1,-2,2023-11-25,2023-12-01,"7.11.2.b"
"C22773",1,-2,2023-11-26,2023-12-02,"7.11.2.b"
"C22773",1,-2,2023-11-27,2023-12-03,"7.11.2.b"
"C22773",1,-2,2023-11-28,2023-12-04,"7.11.2.b"
"C22773",1,-2,2023-11-29,2023-12-05,"7.11.2.b"
"C22773",1,-2,2023-11-30,2023-12-06,"7.11.2.b"
"C22773",1,-2,2023-12-01,2023-12-07,"7.11.2.b"
"C22773",1,-2,2023-12-02,2023-12-08,"7.11.2.b"
"C22773",1,-2,2023-12-03,2023-12-09,"7.11.2.b"
"C22773",1,-2,2023-12-04,2023-12-10,"7.11.2.b"
"C22773",1,-2,2023-12-05,2023-12-11,"7.11.2.b"
"C22773",1,-2,2023-12-06,2023-12-12,"7.11.2.b"
"C22773",1,-2,2023-12-07,2023-12-13,"7.11.2.b"
"C22773",1,-2,2023-12-08,2023-12-14,"7.11.2.b"
"C22773",1,-2,2023-12-09,2023-12-15,"7.11.2.b"
"C22773",1,-2,2023-12-10,2023-12-16,"7.11.2.b"
"C22773",1,-2,2023-12-12,2023-12-18,"7.11.2.b"
"C22773",1,-2,2023-12-13,2023-12-19,"7.11.2.b"
"C22773",1,-2,2023-12-14,2023-12-20,"7.11.2.b"
"C22773",1,-2,2023-12-15,2023-12-21,"7.11.2.b"
"C22773",1,-2,2023-12-16,2023-12-22,"7.11.2.b"
"C22773",1,-2,2023-12-17,2023-12-23,"7.11.2.b"
"C22773",1,0,2023-10-29,2023-11-04,"7.11.2.b"
"C22773",1,0,2023-10-30,2023-11-05,"7.11.2.b"
"C22773",1,0,2023-10-31,2023-11-06,"7.11.2.b"
"C22773",1,0,2023-11-01,2023-11-07,"7.11.2.b"
"C22773",1,0,2023-11-02,2023-11-08,"7.11.2.b"
"C22773",1,0,2023-11-03,2023-11-09,"7.11.2.b"
"C22773",1,0,2023-11-04,2023-11-10,"7.11.2.b"
"C22773",1,0,2023-11-05,2023-11-11,"7.11.2.b"
"C22773",1,0,2023-11-06,2023-11-12,"7.11.2.b"
"C22773",1,0,2023-11-07,2023-11-13,"7.11.2.b"
"C22773",1,0,2023-11-08,2023-11-14,"7.11.2.b"
"C22773",1,0,2023-11-09,2023-11-15,"7.11.2.b"
"C22773",1,0,2023-11-11,2023-11-17,"7.11.2.b"
"C22773",1,0,2023-11-12,2023-11-18,"7.11.2.b"
"C22773",1,0,2023-11-13,2023-11-19,"7.11.2.b"
"C22773",1,0,2023-11-14,2023-11-20,"7.11.2.b"
"C22773",1,0,2023-11-15,2023-11-21,"7.11.2.b"
"C22773",1,0,2023-11-16,2023-11-22,"7.11.2.b"
"C22773",1,0,2023-11-17,2023-11-23,"7.11.2.b"
"C22773",1,0,2023-11-18,2023-11-24,"7.11.2.b"
"C22773",1,0,2023-11-18,2024-03-22,"7.11.2.a"
"C22773",1,0,2023-11-19,2023-11-25,"7.11.2.b"
"C22773",1,0,2023-11-20,2023-11-26,"7.11.2.b"
"C22773",1,0,2023-11-21,2023-11-27,"7.11.2.b"
"C22773",1,0,2023-11-22,2023-11-28,"7.11.2.b"
"C22773",1,0,2023-11-23,2023-11-29,"7.11.2.b"
"C22773",1,0,2023-11-24,2023-11-30,"7.11.2.b"
"C22773",1,0,2023-11-25,2023-12-01,"7.11.2.b"
"C22773",1,0,2023-11-26,2023-12-02,"7.11.2.b"
"C22773",1,0,2023-11-27,2023-12-03,"7.11.2.b"
"C22773",1,0,2023-11-28,2023-12-04,"7.11.2.b"
"C22773",1,0,2023-11-29,2023-12-05,"7.11.2.b"
"C22773",1,0,2023-11-30,2023-12-06,"7.11.2.b"
"C22773",1,0,2023-12-01,2023-12-07,"7.11.2.b"
"C22773",1,0,2023-12-02,2023-12-08,"7.11.2.b"
"C22773",1,0,2023-12-03,2023-12-09,"7.11.2.b"
"C22773",1,0,2023-12-04,2023-12-10,"7.11.2.b"
"C22773",1,0,2023-12-05,2023-12-11,"7.11.2.b"
"C22773",1,0,2023-12-06,2023-12-12,"7.11.2.b"
"C22773",1,0,2023-12-07,2023-12-13,"7.11.2.b"
"C22773",1,0,2023-12-08,2023-12-14,"7.11.2.b"
"C22773",1,0,2023-12-09,2023-12-15,"7.11.2.b"
"C22773",1,0,2023-12-10,2023-12-16,"7.11.2.b"
"C22773",1,0,2023-12-12,2023-12-18,"7.11.2.b"
"C22773",1,0,2023-12-13,2023-12-19,"7.11.2.b"
"C22773",1,0,2023-12-14,2023-12-20,"7.11.2.b"
"C22773",1,0,2023-12-15,2023-12-21,"7.11.2.b"
"C22773",1,0,2023-12-16,2023-12-22,"7.11.2.b"
"C22773",1,0,2023-12-17,2023-12-23,"7.11.2.b"
"C22773",1,0,2025-12-11,2026-01-02,"7.11.2.a"
"C22773",1,0,2025-12-28,2026-03-03,"7.11.2.a"
"C22845",1,0,2025-01-18,2025-02-14,"7.11.2.a"
"C22845",1,0,2025-05-22,2025-06-27,"7.11.2.a"
"C22845",1,0,2025-06-26,2025-12-01,"7.11.2.a"
"C22848",1,-2,2023-10-30,2023-11-08,"7.11.2.a"
"C22848",1,-2,2023-11-03,2024-02-01,"7.11.2.a"
"C22848",1,-2,2024-01-27,2024-04-18,"7.11.2.a"
"C22878",1,-2,2023-11-03,2023-11-11,"7.11.2.a"
"C22878",1,-2,2023-11-05,2023-12-24,"7.11.2.a"
"C22893",1,0,2024-05-19,2024-05-25,"7.11.2.b"
"C22893",1,0,2024-05-20,2024-05-26,"7.11.2.b"
"C22893",1,0,2024-05-21,2024-05-27,"7.11.2.b"
"C22893",1,0,2024-05-22,2024-05-28,"7.11.2.b"
"C22893",1,0,2024-05-23,2024-05-29,"7.11.2.b"
"C22893",1,0,2024-05-24,2024-05-30,"7.11.2.b"
"C22893",1,0,2024-05-25,2024-05-31,"7.11.2.b"
"C22893",1,0,2024-05-26,2024-06-01,"7.11.2.b"
"C22893",1,0,2024-05-27,2024-06-02,"7.11.2.b"
"C22893",1,0,2024-05-29,2024-06-04,"7.11.2.b"
"C22893",1,0,2024-05-30,2024-06-05,"7.11.2.b"
"C22893",1,0,2024-05-31,2024-06-06,"7.11.2.b"
"C22893",1,0,2024-06-01,2024-06-07,"7.11.2.b"
"C22893",1,0,2024-06-02,2024-06-08,"7.11.2.b"
"C22893",1,0,2024-06-04,2024-06-10,"7.11.2.b"
"C22893",1,0,2024-06-05,2024-06-11,"7.11.2.b"
"C22893",1,0,2024-06-06,2024-06-12,"7.11.2.b"
"C22893",1,0,2024-06-07,2024-06-13,"7.11.2.b"
"C22893",1,0,2024-06-08,2024-06-14,"7.11.2.b"
"C22893",1,0,2024-06-09,2024-06-15,"7.11.2.b"
"C22893",1,0,2024-06-10,2024-06-16,"7.11.2.b"
"C22893",1,0,2024-06-11,2024-06-17,"7.11.2.b"
"C22893",1,0,2024-06-12,2024-06-18,"7.11.2.b"
"C22893",1,0,2024-06-13,2024-06-19,"7.11.2.b"
"C22893",1,0,2024-06-14,2024-06-20,"7.11.2.b"
"C22893",1,0,2024-06-15,2024-06-21,"7.11.2.b"
"C22893",1,0,2024-06-16,2024-06-22,"7.11.2.b"
"C22893",1,0,2024-06-20,2024-06-26,"7.11.2.b"
"C22893",1,0,2024-06-21,2024-06-27,"7.11.2.b"
"C22893",1,0,2024-06-22,2024-06-28,"7.11.2.b"
"C22893",1,0,2024-06-23,2024-06-29,"7.11.2.b"
"C22893",1,0,2024-06-24,2024-06-30,"7.11.2.b"
"C22893",1,0,2024-06-25,2024-07-01,"7.11.2.b"
"C22893",1,0,2024-06-26,2024-07-02,"7.11.2.b"
"C22893",1,0,2024-06-27,2024-07-03,"7.11.2.b"
"C22893",1,0,2024-06-30,2024-07-06,"7.11.2.b"
"C22893",1,0,2024-07-01,2024-07-07,"7.11.2.b"
"C22893",1,0,2024-07-02,2024-07-08,"7.11.2.b"
"C22893",1,0,2024-07-03,2024-07-09,"7.11.2.b"
"C22893",1,0,2024-07-04,2024-07-10,"7.11.2.b"
"C22893",1,0,2024-07-05,2024-07-11,"7.11.2.b"
"C22893",1,0,2024-07-07,2024-07-13,"7.11.2.b"
"C22893",1,0,2024-07-11,2024-07-17,"7.11.2.b"
"C22893",1,0,2024-07-12,2024-07-18,"7.11.2.b"
"C22893",1,0,2024-07-13,2024-07-19,"7.11.2.b"
"C22893",1,0,2024-07-14,2024-07-20,"7.11.2.b"
"C22893",1,0,2024-07-15,2024-07-21,"7.11.2.b"
"C22893",1,0,2024-07-16,2024-07-22,"7.11.2.b"
"C22893",1,0,2024-07-17,2024-07-23,"7.11.2.b"
"C22893",1,0,2024-07-20,2024-07-26,"7.11.2.b"
"C22893",1,0,2024-07-22,2024-07-28,"7.11.2.b"
"C22893",1,0,2024-07-23,2024-07-29,"7.11.2.b"
"C22893",1,0,2024-07-24,2024-07-30,"7.11.2.b"
"C22893",1,0,2024-07-25,2024-07-31,"7.11.2.b"
"C22893",1,0,2024-07-27,2024-08-02,"7.11.2.b"
"C22893",1,0,2024-07-28,2024-08-03,"7.11.2.b"
"C22893",1,0,2024-07-30,2024-08-05,"7.11.2.b"
"C22893",1,0,2024-07-31,2024-08-06,"7.11.2.b"
"C22893",1,0,2024-08-01,2024-08-07,"7.11.2.b"
"C22893",1,0,2024-08-02,2024-08-08,"7.11.2.b"
"C22893",1,0,2024-08-03,2024-08-09,"7.11.2.b"
"C22893",1,0,2024-08-04,2024-08-10,"7.11.2.b"
"C22893",1,0,2024-08-05,2024-08-11,"7.11.2.b"
"C22893",1,0,2024-08-06,2024-08-12,"7.11.2.b"
"C22893",1,0,2024-08-07,2024-08-13,"7.11.2.b"
"C22893",1,0,2024-08-08,2024-08-14,"7.11.2.b"
"C22893",1,0,2024-08-09,2024-08-15,"7.11.2.b"
"C22893",1,0,2024-08-10,2024-08-16,"7.11.2.b"
"C22893",1,0,2024-08-11,2024-08-17,"7.11.2.b"
"C22893",1,0,2024-08-12,2024-08-18,"7.11.2.b"
"C22893",1,0,2024-08-14,2024-08-20,"7.11.2.b"
"C22893",1,0,2024-08-15,2024-08-21,"7.11.2.b"
"C22893",1,0,2024-08-16,2024-08-22,"7.11.2.b"
"C22893",1,0,2024-08-16,2025-10-13,"7.11.2.a"
"C22893",1,0,2024-08-17,2024-08-23,"7.11.2.b"
"C22893",1,0,2024-08-18,2024-08-24,"7.11.2.b"
"C22893",1,0,2024-08-19,2024-08-25,"7.11.2.b"
"C22899",1,-1,2024-12-31,2025-02-23,"7.11.2.a"
"C22899",1,-1,2025-01-26,2025-05-13,"7.11.2.a"
"C22899",1,0,2024-12-31,2025-02-23,"7.11.2.a"
"C22899",1,0,2025-01-26,2025-05-13,"7.11.2.a"
"C22899",1,0,2026-01-06,2026-02-05,"7.11.2.a"
"C22899",1,0,2026-01-31,2026-02-19,"7.11.2.a"
"C22899",1,0,2026-02-14,2026-03-07,"7.11.2.a"
"C23043",1,-1,2023-10-08,2023-11-30,"7.11.2.a"
"C23043",1,-1,2024-01-14,2024-04-18,"7.11.2.a"
"C23043",1,-1,2024-07-01,2024-07-20,"7.11.2.a"
"C23043",1,-1,2024-10-29,2025-02-23,"7.11.2.a"
"C23043",1,-1,2024-12-17,2025-05-30,"7.11.2.a"
"C23043",1,-1,2025-02-18,2025-03-21,"7.11.2.a"
"C23178",1,-2,2023-11-19,2024-01-18,"7.11.2.a"
"C23178",1,-2,2024-01-14,2024-05-13,"7.11.2.a"
"C23199",2,-1,2024-03-31,2024-04-06,"7.11.2.b"
"C23199",2,-1,2024-04-01,2024-04-07,"7.11.2.b"
"C23199",2,-1,2024-04-02,2024-04-08,"7.11.2.b"
"C23199",2,-1,2024-04-03,2024-04-09,"7.11.2.b"
"C23199",2,-1,2024-04-05,2024-04-11,"7.11.2.b"
"C23199",2,-1,2024-04-07,2024-04-13,"7.11.2.b"
"C23199",2,-1,2024-04-08,2024-04-14,"7.11.2.b"
"C23199",2,-1,2024-04-09,2024-04-15,"7.11.2.b"
"C23199",2,-1,2024-04-11,2024-04-17,"7.11.2.b"
"C23199",2,-1,2024-04-14,2024-04-20,"7.11.2.b"
"C23199",2,-1,2024-04-17,2024-04-23,"7.11.2.b"
"C23199",2,-1,2024-04-19,2024-04-25,"7.11.2.b"
"C23199",2,-1,2024-04-22,2024-04-28,"7.11.2.b"
"C23199",2,-1,2024-04-23,2024-04-29,"7.11.2.b"
"C23199",2,-1,2024-04-26,2024-05-02,"7.11.2.b"
"C23199",2,-1,2024-04-27,2024-05-03,"7.11.2.b"
"C23199",2,-1,2024-04-30,2024-05-06,"7.11.2.b"
"C23199",2,-1,2024-05-01,2024-05-07,"7.11.2.b"
"C23199",2,-1,2024-05-02,2024-05-08,"7.11.2.b"
"C23199",2,-1,2024-05-04,2024-05-10,"7.11.2.b"
"C23199",2,-1,2024-05-05,2024-05-11,"7.11.2.b"
"C23199",2,-1,2024-05-06,2025-08-21,"7.11.2.a"
"C23199",2,-1,2024-05-07,2024-05-13,"7.11.2.b"
"C23199",2,-1,2024-05-10,2024-05-16,"7.11.2.b"
"C23199",2,-1,2024-05-12,2024-05-18,"7.11.2.b"
"C23199",2,-1,2024-05-13,2024-05-19,"7.11.2.b"
"C23199",2,-1,2024-05-14,2024-05-20,"7.11.2.b"
"C23199",2,-1,2024-05-16,2024-05-22,"7.11.2.b"
"C23199",2,-1,2024-05-17,2024-05-23,"7.11.2.b"
"C23199",2,-1,2024-05-20,2024-05-26,"7.11.2.b"
"C23199",2,-1,2024-05-21,2024-05-27,"7.11.2.b"
"C23199",2,-1,2024-05-23,2024-05-29,"7.11.2.b"
"C23199",2,-1,2024-05-24,2024-05-30,"7.11.2.b"
"C23199",2,-1,2024-05-25,2024-05-31,"7.11.2.b"
"C23199",2,-1,2024-05-29,2024-06-04,"7.11.2.b"
"C23199",2,-1,2024-05-31,2024-06-06,"7.11.2.b"
"C23199",2,-1,2024-06-01,2024-06-07,"7.11.2.b"
"C23199",2,-1,2024-06-02,2024-06-08,"7.11.2.b"
"C23199",2,-1,2024-06-03,2024-06-09,"7.11.2.b"
"C23199",2,-1,2024-06-09,2024-06-15,"7.11.2.b"
"C23199",2,-1,2024-06-12,2024-06-18,"7.11.2.b"
"C23199",2,-1,2024-06-14,2024-06-20,"7.11.2.b"
"C23199",2,-1,2024-06-17,2024-06-23,"7.11.2.b"
"C23199",2,-1,2024-06-18,2024-06-24,"7.11.2.b"
"C23325",1,0,2023-11-29,2024-01-12,"7.11.2.a"
"C23325",1,0,2025-11-06,2025-12-10,"7.11.2.a"
"C23325",1,0,2025-12-14,2026-01-01,"7.11.2.a"
"C23325",1,0,2025-12-28,2026-03-07,"7.11.2.a"
"C23331",1,0,2024-11-18,2025-01-07,"7.11.2.a"
"C23331",1,0,2024-12-15,2025-10-21,"7.11.2.a"
"C23451",1,-1,2024-04-08,2024-05-28,"7.11.2.a"
"C23451",1,-1,2024-07-02,2024-10-05,"7.11.2.a"
"C23451",1,-1,2024-07-29,2024-11-05,"7.11.2.a"
"C23511",1,-2,2023-12-07,2024-01-04,"7.11.2.a"
"C23511",1,-2,2024-01-02,2024-01-28,"7.11.2.a"
"C23580",1,-2,2023-12-10,2024-01-31,"7.11.2.a"
"C23580",1,0,2023-12-10,2024-01-31,"7.11.2.a"
"C23580",1,0,2025-08-30,2025-11-02,"7.11.2.a"
"C23580",1,0,2025-10-31,2025-12-07,"7.11.2.a"
"C23610",1,-2,2023-12-15,2023-12-21,"7.11.2.b"
"C23610",1,-2,2023-12-16,2023-12-22,"7.11.2.b"
"C23610",1,-2,2023-12-17,2023-12-23,"7.11.2.b"
"C23610",1,-2,2023-12-19,2023-12-25,"7.11.2.b"
"C23610",1,-2,2023-12-20,2023-12-26,"7.11.2.b"
"C23610",1,-2,2023-12-21,2023-12-27,"7.11.2.b"
"C23610",1,-2,2023-12-22,2023-12-28,"7.11.2.b"
"C23610",1,-2,2023-12-23,2023-12-29,"7.11.2.b"
"C23610",1,-2,2023-12-24,2023-12-30,"7.11.2.b"
"C23610",1,-2,2023-12-27,2024-01-02,"7.11.2.b"
"C23610",1,-2,2023-12-28,2024-01-03,"7.11.2.b"
"C23610",1,-2,2023-12-29,2024-01-04,"7.11.2.b"
"C23610",1,-2,2023-12-30,2024-01-05,"7.11.2.b"
"C23610",1,-2,2023-12-31,2024-01-06,"7.11.2.b"
"C23610",1,-2,2024-01-01,2024-01-07,"7.11.2.b"
"C23610",1,-2,2024-01-04,2024-01-10,"7.11.2.b"
"C23610",1,-2,2024-01-08,2024-07-13,"7.11.2.a"
"C23610",1,-2,2024-01-09,2024-01-15,"7.11.2.b"
"C23610",1,-2,2024-01-11,2024-01-17,"7.11.2.b"
"C23610",1,-2,2024-01-14,2024-01-20,"7.11.2.b"
"C23610",1,-2,2024-01-17,2024-01-23,"7.11.2.b"
"C23610",1,-1,2023-12-15,2023-12-21,"7.11.2.b"
"C23610",1,-1,2023-12-16,2023-12-22,"7.11.2.b"
"C23610",1,-1,2023-12-17,2023-12-23,"7.11.2.b"
"C23610",1,-1,2023-12-19,2023-12-25,"7.11.2.b"
"C23610",1,-1,2023-12-20,2023-12-26,"7.11.2.b"
"C23610",1,-1,2023-12-21,2023-12-27,"7.11.2.b"
"C23610",1,-1,2023-12-22,2023-12-28,"7.11.2.b"
"C23610",1,-1,2023-12-23,2023-12-29,"7.11.2.b"
"C23610",1,-1,2023-12-24,2023-12-30,"7.11.2.b"
"C23610",1,-1,2023-12-27,2024-01-02,"7.11.2.b"
"C23610",1,-1,2023-12-28,2024-01-03,"7.11.2.b"
"C23610",1,-1,2023-12-29,2024-01-04,"7.11.2.b"
"C23610",1,-1,2023-12-30,2024-01-05,"7.11.2.b"
"C23610",1,-1,2023-12-31,2024-01-06,"7.11.2.b"
"C23610",1,-1,2024-01-01,2024-01-07,"7.11.2.b"
"C23610",1,-1,2024-01-04,2024-01-10,"7.11.2.b"
"C23610",1,-1,2024-01-08,2024-07-13,"7.11.2.a"
"C23610",1,-1,2024-01-09,2024-01-15,"7.11.2.b"
"C23610",1,-1,2024-01-11,2024-01-17,"7.11.2.b"
"C23610",1,-1,2024-01-14,2024-01-20,"7.11.2.b"
"C23610",1,-1,2024-01-17,2024-01-23,"7.11.2.b"
"C23610",1,-1,2024-11-01,2024-11-07,"7.11.2.b"
"C23610",1,-1,2024-11-02,2024-11-08,"7.11.2.b"
"C23610",1,-1,2024-11-03,2024-11-09,"7.11.2.b"
"C23610",1,-1,2024-11-04,2024-11-10,"7.11.2.b"
"C23610",1,-1,2024-11-05,2024-11-11,"7.11.2.b"
"C23610",1,-1,2024-11-06,2024-11-12,"7.11.2.b"
"C23610",1,-1,2024-11-07,2024-11-13,"7.11.2.b"
"C23610",1,-1,2024-11-08,2024-11-14,"7.11.2.b"
"C23610",1,-1,2024-11-09,2024-11-15,"7.11.2.b"
"C23610",1,-1,2024-11-11,2024-11-17,"7.11.2.b"
"C23610",1,-1,2024-11-13,2024-11-19,"7.11.2.b"
"C23610",1,-1,2024-11-14,2024-11-20,"7.11.2.b"
"C23610",1,-1,2024-11-15,2024-11-21,"7.11.2.b"
"C23610",1,-1,2024-11-16,2024-11-22,"7.11.2.b"
"C23610",1,-1,2024-11-16,2025-03-14,"7.11.2.a"
"C23610",1,-1,2024-11-17,2024-11-23,"7.11.2.b"
"C23610",1,-1,2024-11-19,2024-11-25,"7.11.2.b"
"C23610",1,-1,2024-11-21,2024-11-27,"7.11.2.b"
"C23610",1,-1,2024-11-22,2024-11-28,"7.11.2.b"
"C23610",1,-1,2024-11-23,2024-11-29,"7.11.2.b"
"C23742",1,0,2023-12-21,2023-12-27,"7.11.2.b"
"C23742",1,0,2023-12-23,2023-12-29,"7.11.2.b"
"C23742",1,0,2023-12-24,2023-12-30,"7.11.2.b"
"C23742",1,0,2023-12-25,2023-12-31,"7.11.2.b"
"C23742",1,0,2023-12-26,2024-01-01,"7.11.2.b"
"C23742",1,0,2023-12-27,2024-01-02,"7.11.2.b"
"C23742",1,0,2023-12-31,2024-01-06,"7.11.2.b"
"C23742",1,0,2024-01-01,2024-01-07,"7.11.2.b"
"C23742",1,0,2024-01-04,2024-01-10,"7.11.2.b"
"C23742",1,0,2024-01-05,2024-01-11,"7.11.2.b"
"C23742",1,0,2024-01-06,2024-01-12,"7.11.2.b"
"C23742",1,0,2024-01-07,2024-01-13,"7.11.2.b"
"C23742",1,0,2024-01-09,2024-01-15,"7.11.2.b"
"C23742",1,0,2024-01-10,2024-01-16,"7.11.2.b"
"C23742",1,0,2024-01-12,2024-01-18,"7.11.2.b"
"C23742",1,0,2024-01-13,2024-01-19,"7.11.2.b"
"C23742",1,0,2024-01-14,2024-01-20,"7.11.2.b"
"C23742",1,0,2024-01-15,2024-01-21,"7.11.2.b"
"C23742",1,0,2024-01-16,2024-01-22,"7.11.2.b"
"C23742",1,0,2024-01-18,2024-01-24,"7.11.2.b"
"C23742",1,0,2024-01-19,2024-01-25,"7.11.2.b"
"C23742",1,0,2024-01-21,2024-01-27,"7.11.2.b"
"C23742",1,0,2024-01-22,2024-01-28,"7.11.2.b"
"C23742",1,0,2024-01-23,2024-01-29,"7.11.2.b"
"C23742",1,0,2024-01-24,2024-01-30,"7.11.2.b"
"C23742",1,0,2024-01-25,2024-01-31,"7.11.2.b"
"C23742",1,0,2024-01-26,2024-02-01,"7.11.2.b"
"C23742",1,0,2024-01-27,2024-02-02,"7.11.2.b"
"C23742",1,0,2024-01-29,2024-02-04,"7.11.2.b"
"C23742",1,0,2024-01-31,2024-02-06,"7.11.2.b"
"C23742",1,0,2024-02-01,2024-02-07,"7.11.2.b"
"C23742",1,0,2024-02-02,2024-02-08,"7.11.2.b"
"C23742",1,0,2024-02-03,2024-02-09,"7.11.2.b"
"C23742",1,0,2024-02-05,2024-02-11,"7.11.2.b"
"C23742",1,0,2024-02-06,2024-02-12,"7.11.2.b"
"C23742",1,0,2024-02-08,2024-02-14,"7.11.2.b"
"C23742",1,0,2024-02-09,2024-02-15,"7.11.2.b"
"C23742",1,0,2024-02-10,2024-02-16,"7.11.2.b"
"C23742",1,0,2024-02-14,2024-02-20,"7.11.2.b"
"C23742",1,0,2024-02-16,2024-02-22,"7.11.2.b"
"C23742",1,0,2024-02-17,2024-02-23,"7.11.2.b"
"C23742",1,0,2024-02-18,2024-02-24,"7.11.2.b"
"C23742",1,0,2024-02-20,2024-02-26,"7.11.2.b"
"C23742",1,0,2024-02-21,2024-02-27,"7.11.2.b"
"C23742",1,0,2024-02-22,2024-02-28,"7.11.2.b"
"C23742",1,0,2024-02-23,2024-02-29,"7.11.2.b"
"C23742",1,0,2024-02-25,2024-03-02,"7.11.2.b"
"C23742",1,0,2024-02-26,2024-03-03,"7.11.2.b"
"C23742",1,0,2024-02-28,2024-03-05,"7.11.2.b"
"C23742",1,0,2024-03-01,2024-03-07,"7.11.2.b"
"C23742",1,0,2024-03-02,2024-03-08,"7.11.2.b"
"C23742",1,0,2025-03-17,2025-03-23,"7.11.2.b"
"C23742",1,0,2025-03-21,2025-03-27,"7.11.2.b"
"C23742",1,0,2025-03-25,2025-03-31,"7.11.2.b"
"C23742",1,0,2025-03-26,2025-04-01,"7.11.2.b"
"C23742",1,0,2025-04-02,2025-04-08,"7.11.2.b"
"C23742",1,0,2025-04-03,2025-04-09,"7.11.2.b"
"C23742",1,0,2025-04-10,2025-04-16,"7.11.2.b"
"C23742",1,0,2025-04-12,2025-04-18,"7.11.2.b"
"C23742",1,0,2025-04-12,2025-11-09,"7.11.2.a"
"C23742",1,0,2025-04-14,2025-04-20,"7.11.2.b"
"C23742",1,0,2025-04-18,2025-04-24,"7.11.2.b"
"C23742",1,0,2025-04-20,2025-04-26,"7.11.2.b"
"C23742",1,0,2025-04-21,2025-04-27,"7.11.2.b"
"C23742",1,0,2025-04-23,2025-04-29,"7.11.2.b"
"C23742",1,0,2025-04-24,2025-04-30,"7.11.2.b"
"C23742",1,0,2025-04-26,2025-05-02,"7.11.2.b"
"C23742",1,0,2025-04-27,2025-05-03,"7.11.2.b"
"C23742",1,0,2025-05-03,2025-05-09,"7.11.2.b"
"C23742",1,0,2025-05-05,2025-05-11,"7.11.2.b"
"C23742",1,0,2025-05-06,2025-05-12,"7.11.2.b"
